frame,nose_x,nose_y,nose_z,nose_visibility,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_visibility,left_eye_x,left_eye_y,left_eye_z,left_eye_visibility,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_visibility,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_visibility,right_eye_x,right_eye_y,right_eye_z,right_eye_visibility,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_visibility,left_ear_x,left_ear_y,left_ear_z,left_ear_visibility,right_ear_x,right_ear_y,right_ear_z,right_ear_visibility,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_visibility,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_visibility,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_visibility,left_index_x,left_index_y,left_index_z,left_index_visibility,right_index_x,right_index_y,right_index_z,right_index_visibility,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_visibility,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,left_heel_x,left_heel_y,left_heel_z,left_heel_visibility,right_heel_x,right_heel_y,right_heel_z,right_heel_visibility,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_visibility,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_visibility
0,0.5603818297386169,0.45544078946113586,-0.34259888529777527,0.9998923540115356,0.5661934614181519,0.4471612572669983,-0.31936392188072205,0.9998750686645508,0.5669215321540833,0.4472411572933197,-0.31938493251800537,0.999864935874939,0.5676624178886414,0.4473137855529785,-0.319457083940506,0.9999011754989624,0.5608314275741577,0.44508764147758484,-0.373262494802475,0.9998449087142944,0.5572957396507263,0.44353029131889343,-0.37337538599967957,0.9997995495796204,0.5534816980361938,0.44184187054634094,-0.3733495771884918,0.9998294115066528,0.5554693937301636,0.4450029134750366,-0.17811980843544006,0.9996883869171143,0.5359747409820557,0.4383370578289032,-0.415149986743927,0.9996070265769958,0.5482254028320312,0.46114736795425415,-0.28203698992729187,0.9995798468589783,0.5410439372062683,0.46013423800468445,-0.35177046060562134,0.999567449092865,0.4811641573905945,0.46672579646110535,0.049278561025857925,0.9997629523277283,0.47324997186660767,0.4729000926017761,-0.482932984828949,0.9998472929000854,0.4251837134361267,0.5264897346496582,0.14890260994434357,0.21766921877861023,0.4369213581085205,0.5380601286888123,-0.5361254811286926,0.9574186205863953,0.42956557869911194,0.5870437026023865,0.0496152900159359,0.2625153660774231,0.4429205060005188,0.596687912940979,-0.4271719455718994,0.9107446074485779,0.4320153594017029,0.6027618050575256,0.05825924873352051,0.2575843632221222,0.4458812475204468,0.6112024188041687,-0.47461870312690735,0.8746041059494019,0.4361318349838257,0.6065316796302795,0.0012129532406106591,0.26246148347854614,0.4494600296020508,0.6137422323226929,-0.45489612221717834,0.8680142760276794,0.4305720031261444,0.6008399128913879,0.022254835814237595,0.27511510252952576,0.4450198709964752,0.6093381643295288,-0.4176081717014313,0.8211276531219482,0.34167107939720154,0.5551008582115173,0.168696790933609,0.9997839331626892,0.306847482919693,0.557862401008606,-0.1681249588727951,0.9998712539672852,0.35259810090065,0.651141881942749,0.19115807116031647,0.4585566520690918,0.3216993510723114,0.6610138416290283,-0.15801499783992767,0.9674267768859863,0.3403405547142029,0.743797242641449,0.3488651216030121,0.640914261341095,0.3162612318992615,0.7725858688354492,-0.05219563469290733,0.9728183746337891,0.33792397379875183,0.7578161954879761,0.35641974210739136,0.6696584224700928,0.29580986499786377,0.7938092947006226,-0.049136970192193985,0.9476207494735718,0.40571439266204834,0.7655619382858276,0.2543603181838989,0.7811513543128967,0.38454920053482056,0.8003163933753967,-0.1971246898174286,0.9704867601394653
1,0.5592617988586426,0.45629340410232544,-0.3338560461997986,0.9998875260353088,0.5642178058624268,0.44802334904670715,-0.3115203082561493,0.9998666644096375,0.5647484660148621,0.447971910238266,-0.3115672469139099,0.9998549222946167,0.5653196573257446,0.4479067921638489,-0.31165653467178345,0.9998949766159058,0.5596110820770264,0.4462568461894989,-0.36841902136802673,0.9998368620872498,0.5563936233520508,0.4447585940361023,-0.368558794260025,0.9997895956039429,0.552842378616333,0.44308367371559143,-0.368582159280777,0.9998233914375305,0.5521351099014282,0.44491612911224365,-0.17231886088848114,0.999668538570404,0.5338410139083862,0.43862900137901306,-0.4238615334033966,0.9995964169502258,0.5466009974479675,0.4612005352973938,-0.27380385994911194,0.9995802640914917,0.5405320525169373,0.46051546931266785,-0.3477191925048828,0.9995741248130798,0.48243361711502075,0.4686715006828308,0.05657748878002167,0.9997671246528625,0.47073298692703247,0.4734971821308136,-0.4982599914073944,0.9998520016670227,0.43449121713638306,0.5292459726333618,0.1564384251832962,0.22002357244491577,0.43864232301712036,0.5384452939033508,-0.5557827949523926,0.9587190747261047,0.4376082122325897,0.5854806900024414,0.051836926490068436,0.26690545678138733,0.4405262768268585,0.5970008373260498,-0.47026556730270386,0.9143335819244385,0.4375084936618805,0.6002164483070374,0.05650376155972481,0.261263370513916,0.441634863615036,0.6112643480300903,-0.5284389853477478,0.8792534470558167,0.4368330240249634,0.6018415093421936,-0.004371815826743841,0.2662886083126068,0.44485974311828613,0.6137025952339172,-0.5063855648040771,0.8729455471038818,0.43555113673210144,0.5989941358566284,0.02194741740822792,0.2784026563167572,0.44450095295906067,0.6066315174102783,-0.46123695373535156,0.8271325826644897,0.35199102759361267,0.5544784069061279,0.17620012164115906,0.9997798204421997,0.30847400426864624,0.5557336807250977,-0.1756407916545868,0.9998708367347717,0.3553851246833801,0.6521362662315369,0.22374330461025238,0.45555490255355835,0.3183111250400543,0.6639463305473328,-0.14119651913642883,0.967106282711029,0.34364837408065796,0.7461539506912231,0.41299065947532654,0.6389908194541931,0.3153955936431885,0.771603524684906,-0.007288694381713867,0.9729625582695007,0.3397400379180908,0.7572067975997925,0.4242018759250641,0.6686343550682068,0.29502949118614197,0.7904178500175476,-0.0021350346505641937,0.9470795392990112,0.4071709215641022,0.7692626118659973,0.31886330246925354,0.7804105281829834,0.37965017557144165,0.8015292882919312,-0.15448160469532013,0.9705901145935059
2,0.5615305304527283,0.45627927780151367,-0.3296910226345062,0.9998817443847656,0.5653212666511536,0.4481002390384674,-0.3063756227493286,0.9998562932014465,0.5658606886863708,0.4480047821998596,-0.3064364492893219,0.9998427033424377,0.5663370490074158,0.44790729880332947,-0.306538850069046,0.9998871088027954,0.5607650279998779,0.4464684724807739,-0.3634096086025238,0.9998264908790588,0.5575904846191406,0.44507867097854614,-0.36355629563331604,0.9997767806053162,0.5540263056755066,0.44336026906967163,-0.3636086881160736,0.9998159408569336,0.5514171123504639,0.44493818283081055,-0.1654454618692398,0.9996387362480164,0.5329418778419495,0.43806907534599304,-0.41766688227653503,0.9995856881141663,0.5480272769927979,0.4608868658542633,-0.26946067810058594,0.9995824098587036,0.5415742993354797,0.4605462849140167,-0.3435557186603546,0.9995843768119812,0.4812234938144684,0.46944335103034973,0.0613902322947979,0.9997716546058655,0.4646312892436981,0.474494069814682,-0.49693766236305237,0.9998566508293152,0.434940904378891,0.5309085249900818,0.15891960263252258,0.22069129347801208,0.4357282817363739,0.5416316390037537,-0.5541232228279114,0.9601901769638062,0.43964722752571106,0.5872973203659058,0.06075190752744675,0.2707318961620331,0.4421842694282532,0.6040127277374268,-0.47478458285331726,0.9185232520103455,0.44336581230163574,0.6042349934577942,0.06407066434621811,0.2648587226867676,0.4444160759449005,0.616442859172821,-0.5356283187866211,0.884630560874939,0.4423213005065918,0.60601806640625,0.0017154032830148935,0.27003049850463867,0.44831791520118713,0.6192153096199036,-0.5128702521324158,0.8786059617996216,0.440874844789505,0.604284405708313,0.029972955584526062,0.28165414929389954,0.4467739760875702,0.6137913465499878,-0.4659740924835205,0.8339226841926575,0.35070371627807617,0.5557156205177307,0.17642846703529358,0.9997771978378296,0.30549731850624084,0.5551196336746216,-0.17591094970703125,0.9998703002929688,0.34916311502456665,0.6557855010032654,0.2165544629096985,0.45722535252571106,0.3172301650047302,0.6627390384674072,-0.15488474071025848,0.966924250125885,0.3452492952346802,0.7444705367088318,0.3924284875392914,0.6439427733421326,0.31252816319465637,0.7730072140693665,-0.01375699881464243,0.9733291268348694,0.32361939549446106,0.7548230886459351,0.40244048833847046,0.6726012229919434,0.2922634184360504,0.7920807600021362,-0.007792185992002487,0.9464796185493469,0.4064190685749054,0.7663574814796448,0.2942318916320801,0.7834811210632324,0.37794384360313416,0.803347647190094,-0.15794982016086578,0.9707873463630676
3,0.5567097663879395,0.45435792207717896,-0.5039288997650146,0.9998890161514282,0.5620784163475037,0.4463299810886383,-0.4743458926677704,0.9998638033866882,0.563045084476471,0.44656991958618164,-0.47441163659095764,0.9998504519462585,0.5643277764320374,0.4470231235027313,-0.4745239317417145,0.9998921751976013,0.5558686256408691,0.44367557764053345,-0.5257406234741211,0.9998364448547363,0.551826536655426,0.44160959124565125,-0.5258886218070984,0.9997894763946533,0.5464439392089844,0.4386788308620453,-0.5259336829185486,0.9998263120651245,0.551027238368988,0.44499439001083374,-0.29192766547203064,0.9996533393859863,0.5278416275978088,0.4347835183143616,-0.5193922519683838,0.9996102452278137,0.5455505847930908,0.4596725404262543,-0.4278215169906616,0.9996063709259033,0.5353150367736816,0.45757585763931274,-0.49465444684028625,0.9996139407157898,0.49295157194137573,0.4737004339694977,-0.040502261370420456,0.9997748732566833,0.4455477297306061,0.4684107005596161,-0.5543684959411621,0.9998595118522644,0.4495505392551422,0.5373795032501221,0.06716807931661606,0.23252318799495697,0.41950851678848267,0.5381615161895752,-0.6074838638305664,0.9614769220352173,0.4482344686985016,0.5972573161125183,-0.017274990677833557,0.28819116950035095,0.4349219799041748,0.6045545935630798,-0.5488994717597961,0.9226183891296387,0.454206645488739,0.6075288653373718,-0.019751619547605515,0.28121206164360046,0.4370068311691284,0.6184791922569275,-0.6099319458007812,0.8898338675498962,0.4489206075668335,0.6117947697639465,-0.07848823070526123,0.2865762710571289,0.4438944160938263,0.6200960874557495,-0.5936830639839172,0.8841041326522827,0.44795671105384827,0.6036075949668884,-0.0455840639770031,0.29666027426719666,0.4398088753223419,0.615403950214386,-0.5422710180282593,0.840448796749115,0.36137405037879944,0.5583464503288269,0.16557706892490387,0.9997790455818176,0.30280500650405884,0.5522900819778442,-0.16503368318080902,0.9998716711997986,0.3529987335205078,0.657819926738739,0.19535376131534576,0.4715825319290161,0.3095957040786743,0.6615274548530579,-0.23991914093494415,0.9675124287605286,0.3379492163658142,0.7440881133079529,0.378188818693161,0.6526625752449036,0.3088289499282837,0.7766562104225159,-0.10680390149354935,0.9740046858787537,0.30964353680610657,0.755236804485321,0.38917553424835205,0.6773819923400879,0.2863491177558899,0.7935503125190735,-0.10097012668848038,0.9453154802322388,0.3938433527946472,0.7728393077850342,0.27365991473197937,0.7880625128746033,0.371871680021286,0.8059693574905396,-0.26723361015319824,0.971254289150238
4,0.5543272495269775,0.45472466945648193,-0.5814809799194336,0.9998935461044312,0.5608235597610474,0.4474455416202545,-0.5535421371459961,0.99986732006073,0.562360405921936,0.44784000515937805,-0.5536391735076904,0.9998547434806824,0.5637555718421936,0.44820764660835266,-0.5538003444671631,0.9998940825462341,0.5519010424613953,0.44382044672966003,-0.6006891131401062,0.9998418092727661,0.5471058487892151,0.441556453704834,-0.6008369326591492,0.9997970461845398,0.5416202545166016,0.4389234185218811,-0.6008480191230774,0.9998314380645752,0.552159309387207,0.44593939185142517,-0.37028348445892334,0.9996609091758728,0.5211533904075623,0.43397822976112366,-0.5784997344017029,0.9996249675750732,0.5434163808822632,0.4602605104446411,-0.5046927332878113,0.9996240139007568,0.5307829976081848,0.4583436846733093,-0.5659975409507751,0.9996376633644104,0.5001776814460754,0.4754917323589325,-0.11933353543281555,0.9997802376747131,0.43424978852272034,0.46803104877471924,-0.5872646570205688,0.9998596906661987,0.45898497104644775,0.5380628705024719,-0.005081523675471544,0.25123682618141174,0.4069027900695801,0.5384952425956726,-0.634979784488678,0.9614150524139404,0.44733738899230957,0.6019455790519714,-0.07714293152093887,0.30742108821868896,0.42850446701049805,0.6062724590301514,-0.5869801640510559,0.9244413375854492,0.45000404119491577,0.6155662536621094,-0.07940244674682617,0.29906517267227173,0.4335901439189911,0.6240596175193787,-0.6468715071678162,0.8923649787902832,0.44853395223617554,0.6154859662055969,-0.1388855129480362,0.30472269654273987,0.4409247934818268,0.6242949366569519,-0.6353257894515991,0.8868958353996277,0.44542527198791504,0.611625075340271,-0.10445103049278259,0.31327980756759644,0.4376711845397949,0.6183170080184937,-0.5823228359222412,0.8431233763694763,0.36095473170280457,0.5567041635513306,0.15198321640491486,0.9997745752334595,0.30261853337287903,0.5521271824836731,-0.15150177478790283,0.9998685121536255,0.359878271818161,0.6562650203704834,0.15829156339168549,0.49234533309936523,0.3190508484840393,0.6607397794723511,-0.2619982659816742,0.9683214426040649,0.34036338329315186,0.7406914830207825,0.3443431556224823,0.6653888821601868,0.31638103723526,0.7702023386955261,-0.1301846206188202,0.9749457836151123,0.31836408376693726,0.748577892780304,0.3560730218887329,0.6842778921127319,0.29685959219932556,0.7886019945144653,-0.12446272373199463,0.9448211789131165,0.3972601592540741,0.7706146836280823,0.2368355095386505,0.7954251170158386,0.37696701288223267,0.8014394640922546,-0.29919108748435974,0.9720951318740845
5,0.547519326210022,0.4504487216472626,-0.5795544385910034,0.9998985528945923,0.5550749897956848,0.44425317645072937,-0.5502092242240906,0.9998716115951538,0.5571144223213196,0.44501903653144836,-0.5503384470939636,0.9998602271080017,0.5587742924690247,0.44561415910720825,-0.550489604473114,0.9998967051506042,0.5462024211883545,0.44019815325737,-0.5920937657356262,0.9998475313186646,0.5409059524536133,0.43748095631599426,-0.5922332406044006,0.9998053312301636,0.5352959036827087,0.43457087874412537,-0.5922298431396484,0.9998371005058289,0.5481698513031006,0.4444701075553894,-0.3650727868080139,0.9996699690818787,0.5165609121322632,0.4302619695663452,-0.5495810508728027,0.999640703201294,0.5368993878364563,0.4567650556564331,-0.5038982629776001,0.9996471405029297,0.523329496383667,0.45363056659698486,-0.5581062436103821,0.9996639490127563,0.5015166401863098,0.47989746928215027,-0.12891249358654022,0.9997889995574951,0.4245193302631378,0.46319809556007385,-0.5645787715911865,0.999862551689148,0.46663108468055725,0.5418060421943665,-0.048549335449934006,0.2887694537639618,0.39939895272254944,0.532840371131897,-0.6239625215530396,0.963196337223053,0.4483339190483093,0.6037750244140625,-0.14241564273834229,0.34048232436180115,0.4266089200973511,0.6036834716796875,-0.5984927415847778,0.9281005859375,0.4517146348953247,0.6176728010177612,-0.1527670919895172,0.32760268449783325,0.43019089102745056,0.6189429759979248,-0.6584129929542542,0.8965547680854797,0.44958582520484924,0.6162469387054443,-0.20648370683193207,0.33299964666366577,0.43845635652542114,0.6209217309951782,-0.6469782590866089,0.8913121819496155,0.446565717458725,0.6124286651611328,-0.16795845329761505,0.33924612402915955,0.43610361218452454,0.6161420941352844,-0.5937250852584839,0.8482838273048401,0.3642345368862152,0.5596792101860046,0.1422150582075119,0.9997624754905701,0.2980007827281952,0.5499086380004883,-0.1417047083377838,0.9998611807823181,0.3725973963737488,0.6534446477890015,0.09971988201141357,0.515633761882782,0.31132546067237854,0.6570559144020081,-0.32380157709121704,0.9694631695747375,0.3453620672225952,0.7416418194770813,0.28394952416419983,0.678255558013916,0.3130975365638733,0.7682031393051147,-0.2060089409351349,0.9758862257003784,0.3278904855251312,0.7464372515678406,0.29577699303627014,0.6919978857040405,0.2950732409954071,0.7878967523574829,-0.20108284056186676,0.9443382620811462,0.39960166811943054,0.7711890935897827,0.17110757529735565,0.8023005723953247,0.3720869719982147,0.8004654049873352,-0.38789868354797363,0.9729586243629456
6,0.5474024415016174,0.4499720335006714,-0.5790547132492065,0.9998996257781982,0.5549927353858948,0.4432501792907715,-0.5493791103363037,0.9998698234558105,0.5568195581436157,0.44382795691490173,-0.5495544075965881,0.9998593330383301,0.5583041310310364,0.44426947832107544,-0.5497124791145325,0.999893844127655,0.5470529198646545,0.4397396445274353,-0.5891020894050598,0.9998469352722168,0.5422847867012024,0.43720489740371704,-0.5892249345779419,0.9998067617416382,0.5369406342506409,0.4343210756778717,-0.5892261266708374,0.999836802482605,0.547173023223877,0.4426449239253998,-0.3641713261604309,0.9996631741523743,0.5160040855407715,0.428643137216568,-0.5392776131629944,0.9996457099914551,0.536684513092041,0.4562508463859558,-0.5040990114212036,0.9996649026870728,0.5247061252593994,0.4537259042263031,-0.555419921875,0.9996858835220337,0.5036318302154541,0.4814119338989258,-0.13868363201618195,0.9997948408126831,0.4185734987258911,0.45883288979530334,-0.5560214519500732,0.9998646974563599,0.4760764241218567,0.5422770380973816,-0.07136351615190506,0.3335377275943756,0.3894127309322357,0.5289252400398254,-0.6240240335464478,0.965385377407074,0.4504219591617584,0.6042178869247437,-0.17609085142612457,0.37825971841812134,0.42407533526420593,0.600418746471405,-0.6124346256256104,0.9321798086166382,0.4552496671676636,0.6180105805397034,-0.19281277060508728,0.3591149151325226,0.4317776560783386,0.6174771785736084,-0.6715801358222961,0.901127278804779,0.45393896102905273,0.6170017719268799,-0.24215899407863617,0.36417582631111145,0.44099438190460205,0.6193093657493591,-0.663478672504425,0.8961948156356812,0.4503738284111023,0.6125027537345886,-0.20032772421836853,0.36805155873298645,0.436836838722229,0.6135797500610352,-0.6088695526123047,0.8545141816139221,0.3654487431049347,0.5605617761611938,0.13756072521209717,0.9997442364692688,0.29798340797424316,0.5490776300430298,-0.13700178265571594,0.9998514652252197,0.37533026933670044,0.6545594334602356,0.0652657225728035,0.544368326663971,0.3144688308238983,0.6507425308227539,-0.3486643135547638,0.9710443019866943,0.35158464312553406,0.7382304668426514,0.24006898701190948,0.6937066912651062,0.30795466899871826,0.7731034159660339,-0.24052387475967407,0.9770432114601135,0.32848379015922546,0.7468718886375427,0.2508201003074646,0.6995806097984314,0.29362502694129944,0.7885244488716125,-0.23613888025283813,0.9436031579971313,0.404471755027771,0.7747373580932617,0.11849807947874069,0.8108287453651428,0.37386655807495117,0.8017127513885498,-0.4305310845375061,0.9740683436393738
7,0.5412254929542542,0.44652456045150757,-0.6084353923797607,0.999904990196228,0.5507126450538635,0.4405575096607208,-0.5768771171569824,0.9998754858970642,0.5529332756996155,0.4413835108280182,-0.5770336985588074,0.9998656511306763,0.5549180507659912,0.44210126996040344,-0.5771678686141968,0.999897301197052,0.5418806672096252,0.43628180027008057,-0.6107933521270752,0.9998538494110107,0.537067174911499,0.43365252017974854,-0.6108903884887695,0.9998161196708679,0.5314118266105652,0.43067649006843567,-0.6108472943305969,0.999843418598175,0.5463941097259521,0.4415881931781769,-0.3805106282234192,0.9996758699417114,0.5119565725326538,0.42622554302215576,-0.5287433862686157,0.9996622800827026,0.5320996642112732,0.45402899384498596,-0.5297263860702515,0.9996870160102844,0.5191956758499146,0.45062974095344543,-0.5732077360153198,0.9997096061706543,0.5068544745445251,0.48279285430908203,-0.15748277306556702,0.9998009204864502,0.41147124767303467,0.4553399384021759,-0.5322317481040955,0.9998666644096375,0.48212727904319763,0.5429417490959167,-0.10709304362535477,0.37978416681289673,0.3760671615600586,0.5248439908027649,-0.5977342128753662,0.9674401879310608,0.44806426763534546,0.6036337614059448,-0.21346907317638397,0.4159401059150696,0.42363598942756653,0.5971860885620117,-0.5853258371353149,0.9355142712593079,0.4510400593280792,0.6188676357269287,-0.23306472599506378,0.3898128271102905,0.4291658401489258,0.6137514114379883,-0.6378645300865173,0.9041861891746521,0.4510376751422882,0.6181604266166687,-0.27508026361465454,0.39432230591773987,0.4394834041595459,0.616217851638794,-0.6330442428588867,0.8994750380516052,0.44797247648239136,0.6118336319923401,-0.23407965898513794,0.3958588242530823,0.43541017174720764,0.610112190246582,-0.5821770429611206,0.8587163090705872,0.3652082681655884,0.5620179772377014,0.1252012848854065,0.9997268915176392,0.2964650094509125,0.5492092967033386,-0.12463725358247757,0.9998413920402527,0.377553254365921,0.6531323194503784,0.04520269110798836,0.5740259289741516,0.3225187361240387,0.6560153961181641,-0.3610713481903076,0.9727391004562378,0.34417831897735596,0.739662766456604,0.2415563464164734,0.7099193930625916,0.31435656547546387,0.7696983218193054,-0.253615140914917,0.9782978892326355,0.32194313406944275,0.7451697587966919,0.2534826695919037,0.7076756954193115,0.29533612728118896,0.789997398853302,-0.24935127794742584,0.9437684416770935,0.40227049589157104,0.7709656953811646,0.1146918460726738,0.8192499876022339,0.37584519386291504,0.8030916452407837,-0.45484593510627747,0.9752935767173767
8,0.5430993437767029,0.44533607363700867,-0.6035699248313904,0.9999092817306519,0.5512573719024658,0.43901321291923523,-0.5707070231437683,0.9998805522918701,0.5531336069107056,0.43972766399383545,-0.5708716511726379,0.9998713135719299,0.5547813773155212,0.44035544991493225,-0.5710093975067139,0.9998998045921326,0.543761134147644,0.435403972864151,-0.6033813953399658,0.9998599290847778,0.5392670631408691,0.4329604208469391,-0.6034770011901855,0.9998246431350708,0.5341696739196777,0.4302545487880707,-0.6034308671951294,0.9998489022254944,0.5449665188789368,0.43962639570236206,-0.3708398640155792,0.9996892213821411,0.512648344039917,0.4250729978084564,-0.5135393142700195,0.9996784329414368,0.5338671207427979,0.45254576206207275,-0.5240666270256042,0.9997079968452454,0.522720217704773,0.44954267144203186,-0.5658817887306213,0.9997314214706421,0.5081535577774048,0.48339012265205383,-0.15417024493217468,0.9998040795326233,0.4087328016757965,0.45136353373527527,-0.5174109935760498,0.9998661279678345,0.4865713119506836,0.5419034361839294,-0.11096636950969696,0.42258939146995544,0.37319138646125793,0.5197821259498596,-0.5871766209602356,0.9694980978965759,0.4472962021827698,0.5952253341674805,-0.22363609075546265,0.445382297039032,0.42404705286026,0.5866683721542358,-0.5691355466842651,0.9379058480262756,0.4459022879600525,0.6122670769691467,-0.24622294306755066,0.4109998941421509,0.4268387258052826,0.6024646759033203,-0.6164482831954956,0.9054685831069946,0.4440053701400757,0.6106528639793396,-0.2812650203704834,0.4146377146244049,0.4347482919692993,0.6056544184684753,-0.6154146790504456,0.9008713364601135,0.44114139676094055,0.6054430603981018,-0.24140425026416779,0.414328932762146,0.43366724252700806,0.5973747372627258,-0.5666451454162598,0.8608148097991943,0.36393189430236816,0.5623860955238342,0.11728063970804214,0.9997210502624512,0.2958233058452606,0.5476601123809814,-0.11663135141134262,0.9998371005058289,0.37819230556488037,0.6535091400146484,-0.0013568219728767872,0.6025989651679993,0.32409268617630005,0.647126317024231,-0.39075106382369995,0.9742359519004822,0.34643658995628357,0.7423563003540039,0.17888757586479187,0.7229971885681152,0.31375667452812195,0.7700046896934509,-0.29854124784469604,0.9792270064353943,0.3214086592197418,0.7500103116035461,0.18906836211681366,0.7135499119758606,0.29221290349960327,0.7894169092178345,-0.2951563000679016,0.943824827671051,0.3983493447303772,0.7788573503494263,0.044567354023456573,0.8253503441810608,0.3758680820465088,0.8042552471160889,-0.5031640529632568,0.9761845469474792
9,0.5404205322265625,0.4439333975315094,-0.6402168869972229,0.9999123811721802,0.5495016574859619,0.43740367889404297,-0.6014795899391174,0.9998839497566223,0.5518059730529785,0.4382362365722656,-0.6016424894332886,0.9998747110366821,0.5538362264633179,0.43895357847213745,-0.6017511487007141,0.999900221824646,0.5404982566833496,0.43326088786125183,-0.633011519908905,0.999864399433136,0.5354347229003906,0.4306047856807709,-0.6331218481063843,0.9998300671577454,0.5296387672424316,0.4276634454727173,-0.6330878138542175,0.9998519420623779,0.5455082058906555,0.43900707364082336,-0.3777863383293152,0.9996955394744873,0.5096061825752258,0.4229978919029236,-0.5156117677688599,0.9996910691261292,0.5325624942779541,0.45145532488822937,-0.5532106757164001,0.9997285008430481,0.5198736786842346,0.44786888360977173,-0.593517005443573,0.9997528195381165,0.510120689868927,0.48746341466903687,-0.1574970781803131,0.9998035430908203,0.4027946889400482,0.4462910592556,-0.5188628435134888,0.9998651742935181,0.4798852503299713,0.5433876514434814,-0.17899031937122345,0.4622536897659302,0.361691951751709,0.5167218446731567,-0.5874077081680298,0.9714836478233337,0.4532812833786011,0.582261323928833,-0.3729778528213501,0.472814679145813,0.41720160841941833,0.574558675289154,-0.5827387571334839,0.9398492574691772,0.440219521522522,0.6006839871406555,-0.4127257764339447,0.431896835565567,0.4212109446525574,0.592168390750885,-0.6326671838760376,0.9060172438621521,0.44186851382255554,0.597847044467926,-0.4408978819847107,0.43431586027145386,0.4321979582309723,0.5891506671905518,-0.6404151916503906,0.9014337062835693,0.437991738319397,0.5905076265335083,-0.39046186208724976,0.43145307898521423,0.4326840043067932,0.582638144493103,-0.5833312273025513,0.8619107604026794,0.3670118749141693,0.5650473237037659,0.12125018239021301,0.9997256398200989,0.29557785391807556,0.5482425689697266,-0.12062641978263855,0.9998421669006348,0.41223183274269104,0.6443513631820679,-0.059159088879823685,0.6309770345687866,0.3288114070892334,0.6453858613967896,-0.4877648949623108,0.9760080575942993,0.36273765563964844,0.7338907122612,0.2045559138059616,0.7338281869888306,0.3128758370876312,0.7723650336265564,-0.348775178194046,0.9803699851036072,0.3461344838142395,0.7375775575637817,0.22226911783218384,0.7187257409095764,0.2945947051048279,0.7916432619094849,-0.3416833281517029,0.9448639750480652,0.4131878614425659,0.7678616046905518,0.06660594046115875,0.8291299939155579,0.37101542949676514,0.8078839182853699,-0.577728271484375,0.9771926403045654
