frame,nose_x,nose_y,nose_z,nose_visibility,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_visibility,left_eye_x,left_eye_y,left_eye_z,left_eye_visibility,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_visibility,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_visibility,right_eye_x,right_eye_y,right_eye_z,right_eye_visibility,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_visibility,left_ear_x,left_ear_y,left_ear_z,left_ear_visibility,right_ear_x,right_ear_y,right_ear_z,right_ear_visibility,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_visibility,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_visibility,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_visibility,left_index_x,left_index_y,left_index_z,left_index_visibility,right_index_x,right_index_y,right_index_z,right_index_visibility,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_visibility,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,left_heel_x,left_heel_y,left_heel_z,left_heel_visibility,right_heel_x,right_heel_y,right_heel_z,right_heel_visibility,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_visibility,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_visibility
0,0.4837786555290222,0.48872190713882446,0.014732865616679192,0.998913049697876,0.4874326288700104,0.4831550717353821,0.025197068229317665,0.9988126754760742,0.48665422201156616,0.48281851410865784,0.025156395509839058,0.9986823201179504,0.4858493506908417,0.4823785424232483,0.025099806487560272,0.9990769624710083,0.48717600107192993,0.4827284812927246,-0.015680527314543724,0.9984299540519714,0.4862407445907593,0.4821140170097351,-0.01578688807785511,0.9979488253593445,0.4852810204029083,0.48139825463294983,-0.015757905319333076,0.9984185695648193,0.47167378664016724,0.4783207178115845,0.0829710066318512,0.9975814819335938,0.4710850715637207,0.47813305258750916,-0.09994073957204819,0.9966807961463928,0.47175174951553345,0.49134737253189087,0.04197235405445099,0.9978814721107483,0.47170907258987427,0.4909866750240326,-0.011580734513700008,0.9975014328956604,0.40295714139938354,0.4913436770439148,0.18745499849319458,0.9997316002845764,0.42161011695861816,0.49462491273880005,-0.2052585631608963,0.9998798370361328,0.3706291913986206,0.5440465211868286,0.20917505025863647,0.30216318368911743,0.3882598578929901,0.5515787601470947,-0.282256156206131,0.9545765519142151,0.3798843324184418,0.5951446294784546,0.0894375666975975,0.3303122818470001,0.3967706263065338,0.6074051260948181,-0.24581606686115265,0.8963388800621033,0.38531970977783203,0.6100361347198486,0.09202919155359268,0.29956144094467163,0.40072131156921387,0.6198818683624268,-0.2830304205417633,0.8417871594429016,0.38473379611968994,0.6101338863372803,0.055124882608652115,0.30288153886795044,0.40214550495147705,0.6208593249320984,-0.259691447019577,0.8357351422309875,0.3843793272972107,0.6074416637420654,0.07064322382211685,0.3015356957912445,0.40090063214302063,0.6179413199424744,-0.23590311408042908,0.7924272418022156,0.3060859441757202,0.5677784085273743,0.12377330660820007,0.9994246959686279,0.3032362461090088,0.5764250159263611,-0.12359973788261414,0.99970942735672,0.3236338198184967,0.6465060710906982,0.12568692862987518,0.42641395330429077,0.3223392963409424,0.6540560126304626,-0.14065100252628326,0.9219819903373718,0.3369655907154083,0.7226663827896118,0.21193037927150726,0.5694373250007629,0.32685351371765137,0.7340162396430969,-0.05521770939230919,0.9204583168029785,0.3407650291919708,0.7380409240722656,0.21487374603748322,0.6121330857276917,0.3152945339679718,0.7509792447090149,-0.05076471343636513,0.908494234085083,0.39728301763534546,0.7477266192436218,0.14180651307106018,0.7152144312858582,0.3886472284793854,0.7589171528816223,-0.14334797859191895,0.9240679144859314
1,0.4777179956436157,0.4894945025444031,-0.00014964258298277855,0.9989211559295654,0.4813557267189026,0.48389166593551636,0.00985101331025362,0.9988189339637756,0.48065558075904846,0.4833275377750397,0.009821691550314426,0.9986882209777832,0.4798572063446045,0.4826577603816986,0.009759234264492989,0.9990804195404053,0.48040252923965454,0.4835747182369232,-0.03446260094642639,0.9984424114227295,0.47903403639793396,0.4827404320240021,-0.03457552567124367,0.9979656934738159,0.47760263085365295,0.4817461371421814,-0.034554533660411835,0.9984303116798401,0.46686887741088867,0.47741493582725525,0.06860560923814774,0.9976199865341187,0.4643304646015167,0.47716304659843445,-0.12983720004558563,0.9967753291130066,0.46625304222106934,0.49080559611320496,0.028507007285952568,0.9979339241981506,0.46514034271240234,0.49095451831817627,-0.02971075475215912,0.9975792169570923,0.40374651551246643,0.49064862728118896,0.1840260773897171,0.9997339844703674,0.4154025912284851,0.49568960070610046,-0.23418797552585602,0.9998819828033447,0.3709068298339844,0.542484700679779,0.2269730567932129,0.2922966182231903,0.3891253173351288,0.5519764423370361,-0.3047569692134857,0.9546974897384644,0.3699589967727661,0.5894241333007812,0.13787740468978882,0.31858813762664795,0.3935115933418274,0.603475034236908,-0.24395830929279327,0.8954455852508545,0.3842467963695526,0.6065993905067444,0.14713451266288757,0.28944143652915955,0.39969274401664734,0.6145496964454651,-0.28060078620910645,0.8410027623176575,0.38383370637893677,0.6070259809494019,0.11011377722024918,0.2927030324935913,0.400850772857666,0.615529477596283,-0.2577841579914093,0.834889829158783,0.3837586045265198,0.6022723913192749,0.1197689026594162,0.2918757498264313,0.40058884024620056,0.611141562461853,-0.23385542631149292,0.7909613251686096,0.304946631193161,0.5696741938591003,0.12914367020130157,0.9994186758995056,0.298150897026062,0.5755255818367004,-0.1288812756538391,0.9997028112411499,0.322510689496994,0.6486594676971436,0.12007245421409607,0.4235621690750122,0.31760165095329285,0.6547979116439819,-0.15663935244083405,0.9216927886009216,0.32890796661376953,0.7226595282554626,0.18761976063251495,0.5692136883735657,0.32217907905578613,0.7354387640953064,-0.09056738764047623,0.9215109944343567,0.3191339075565338,0.7390181422233582,0.18803660571575165,0.6141087412834167,0.3085691034793854,0.7504521012306213,-0.08896946907043457,0.9092904925346375,0.37817084789276123,0.7485838532447815,0.10767363756895065,0.7147671580314636,0.37043991684913635,0.7591813802719116,-0.19103369116783142,0.9248194098472595
2,0.47788262367248535,0.48976796865463257,-0.06655962020158768,0.9989696145057678,0.4817621409893036,0.4828687906265259,-0.054893381893634796,0.9988700151443481,0.4808935225009918,0.4822354018688202,-0.05494802072644234,0.9987432360649109,0.47986748814582825,0.48143675923347473,-0.055011287331581116,0.9991190433502197,0.4808152914047241,0.4823290705680847,-0.10052455961704254,0.9985190629959106,0.47929683327674866,0.4813118577003479,-0.10062974691390991,0.9980698823928833,0.4776798486709595,0.48015138506889343,-0.10061190277338028,0.9985124468803406,0.4655689299106598,0.47647422552108765,0.015337246470153332,0.997735857963562,0.46248435974121094,0.47589045763015747,-0.18780460953712463,0.9969803690910339,0.4665079414844513,0.4920821785926819,-0.03385591134428978,0.9980493187904358,0.4646606147289276,0.49244287610054016,-0.09356391429901123,0.9977421760559082,0.4030393660068512,0.49161332845687866,0.14868585765361786,0.9997343420982361,0.41138678789138794,0.4942084848880768,-0.2878718078136444,0.9998881220817566,0.3688768744468689,0.5424630641937256,0.20455056428909302,0.27710965275764465,0.3866512179374695,0.5525175333023071,-0.3499911427497864,0.9565979838371277,0.3791309893131256,0.5909719467163086,0.1276310682296753,0.3024927079677582,0.39696016907691956,0.6073563098907471,-0.2831038236618042,0.8994148969650269,0.391464501619339,0.6079858541488647,0.13531146943569183,0.27502769231796265,0.40154609084129333,0.6166920065879822,-0.32167714834213257,0.8465051054954529,0.3914850950241089,0.6085649132728577,0.0959852859377861,0.27827876806259155,0.4034448266029358,0.6177120804786682,-0.2986381947994232,0.8404945135116577,0.38958919048309326,0.6067000031471252,0.10782041400671005,0.27820536494255066,0.40093833208084106,0.6154363751411438,-0.27278104424476624,0.7964279651641846,0.3063509166240692,0.5706529021263123,0.13316218554973602,0.999388575553894,0.2997412383556366,0.5766408443450928,-0.132942333817482,0.9997008442878723,0.327643483877182,0.6456549763679504,0.1673300713300705,0.41277840733528137,0.32045891880989075,0.6577271223068237,-0.10607308894395828,0.9228262901306152,0.3313369154930115,0.7149277925491333,0.30713582038879395,0.5565267205238342,0.3205050230026245,0.7341845035552979,-0.007175565231591463,0.9238938689231873,0.32653316855430603,0.7311956286430359,0.31525862216949463,0.607585608959198,0.305812805891037,0.748778223991394,-0.0023690671660006046,0.9106521010398865,0.3834848701953888,0.7319120764732361,0.25722768902778625,0.7048905491828918,0.36785152554512024,0.7581474184989929,-0.09194941818714142,0.9262709617614746
3,0.4766520857810974,0.48994722962379456,-0.11637330055236816,0.9990403652191162,0.48136693239212036,0.4832718074321747,-0.10086037218570709,0.99894118309021,0.48085981607437134,0.48295408487319946,-0.10087423026561737,0.998823881149292,0.480258584022522,0.48251497745513916,-0.10092468559741974,0.9991735816001892,0.4800199270248413,0.4823060631752014,-0.15055420994758606,0.9986200928688049,0.47844499349594116,0.4812796711921692,-0.1506771296262741,0.9982066750526428,0.47664597630500793,0.48009830713272095,-0.15068863332271576,0.9986171722412109,0.4653674066066742,0.47728046774864197,-0.012491309083998203,0.9978761076927185,0.46011045575141907,0.4755924642086029,-0.2336999922990799,0.9972222447395325,0.46490195393562317,0.49347221851348877,-0.07682087272405624,0.9981985688209534,0.46179044246673584,0.4936011731624603,-0.14176371693611145,0.9979308843612671,0.4096919298171997,0.49328988790512085,0.14105916023254395,0.9997462034225464,0.4055696725845337,0.49475032091140747,-0.32798871397972107,0.9998945593833923,0.3704068660736084,0.5420096516609192,0.2111952304840088,0.2666051387786865,0.38007691502571106,0.5487836599349976,-0.39040830731391907,0.958868145942688,0.3861829340457916,0.5974274277687073,0.14013086259365082,0.29112720489501953,0.3901793658733368,0.6069303154945374,-0.31384313106536865,0.9046332836151123,0.39099743962287903,0.6087390184402466,0.14915873110294342,0.26509973406791687,0.39577171206474304,0.6173532605171204,-0.3566470742225647,0.8539950251579285,0.3908649682998657,0.6096115708351135,0.10608264803886414,0.2683374583721161,0.39754241704940796,0.6184868216514587,-0.3354872465133667,0.8482533693313599,0.38886770606040955,0.6078755259513855,0.11870887130498886,0.2691764533519745,0.3947511613368988,0.6156494617462158,-0.30436503887176514,0.8049319982528687,0.3118913769721985,0.571464478969574,0.14231696724891663,0.9994126558303833,0.2955026626586914,0.5734300017356873,-0.14201290905475616,0.9997113347053528,0.32866910099983215,0.6561249494552612,0.15706080198287964,0.40863898396492004,0.3187277317047119,0.6616260409355164,-0.13991132378578186,0.9240163564682007,0.3305076062679291,0.729559600353241,0.26693597435951233,0.551020085811615,0.31817978620529175,0.7460187673568726,-0.05195556953549385,0.9263744354248047,0.3139358162879944,0.7418594360351562,0.27138620615005493,0.6050208806991577,0.30276915431022644,0.7583999037742615,-0.04912838712334633,0.9109416007995605,0.38129332661628723,0.747780978679657,0.19464734196662903,0.6998936533927917,0.3693801462650299,0.7637941241264343,-0.15223217010498047,0.9279993176460266
4,0.4733666181564331,0.4904189705848694,-0.08702149987220764,0.999121367931366,0.4785425364971161,0.483805388212204,-0.07154954969882965,0.9990273714065552,0.47805869579315186,0.48346513509750366,-0.07154644280672073,0.9989201426506042,0.4774724245071411,0.48300817608833313,-0.07157750427722931,0.9992403984069824,0.4773913323879242,0.48289725184440613,-0.12103454023599625,0.9987367391586304,0.4760185480117798,0.4818851053714752,-0.121156707406044,0.9983605742454529,0.4744540750980377,0.48071667551994324,-0.1211564913392067,0.9987354874610901,0.46336349844932556,0.47788769006729126,0.01215098612010479,0.9980491995811462,0.45894908905029297,0.476091593503952,-0.20852674543857574,0.9974740147590637,0.4620634615421295,0.49366074800491333,-0.049641288816928864,0.9983572363853455,0.4595552086830139,0.49379628896713257,-0.11442206799983978,0.9981206059455872,0.4049875736236572,0.49119433760643005,0.15891985595226288,0.9997620582580566,0.40545037388801575,0.4947541356086731,-0.30693918466567993,0.999902606010437,0.3695547878742218,0.541176974773407,0.2307232916355133,0.2567603290081024,0.37882640957832336,0.5489743947982788,-0.3720405399799347,0.9615294337272644,0.37728574872016907,0.5908734798431396,0.16540178656578064,0.2799960970878601,0.39069852232933044,0.6052935719490051,-0.29640209674835205,0.9101243615150452,0.3899846374988556,0.607488214969635,0.1762150079011917,0.25532519817352295,0.39690127968788147,0.6162550449371338,-0.33753105998039246,0.8617208003997803,0.38975366950035095,0.6082735061645508,0.133558452129364,0.25846895575523376,0.39875712990760803,0.6171262264251709,-0.31521350145339966,0.8562654256820679,0.38721853494644165,0.6055832505226135,0.14442294836044312,0.26010724902153015,0.3959784507751465,0.6139167547225952,-0.28629857301712036,0.8142815828323364,0.30852875113487244,0.5706954598426819,0.1414853036403656,0.9994450211524963,0.2961627244949341,0.5733028054237366,-0.14114326238632202,0.9997272491455078,0.32493045926094055,0.6526523232460022,0.14913000166416168,0.4083501100540161,0.3182835876941681,0.6596542596817017,-0.1440977156162262,0.9258466362953186,0.3279830515384674,0.7301870584487915,0.24455730617046356,0.5494027733802795,0.31722861528396606,0.7441629767417908,-0.06573962420225143,0.9293538928031921,0.30899834632873535,0.744270920753479,0.24717333912849426,0.6048848628997803,0.3037847578525543,0.7570760250091553,-0.06376258283853531,0.9122111201286316,0.38167044520378113,0.7551793456077576,0.16841553151607513,0.6982892155647278,0.3685133457183838,0.7624083161354065,-0.16428299248218536,0.9305153489112854
5,0.47217249870300293,0.4893656373023987,-0.11222611367702484,0.9991804361343384,0.4767945408821106,0.48301589488983154,-0.0972268134355545,0.9990851283073425,0.47642087936401367,0.48271888494491577,-0.09724551439285278,0.9989851713180542,0.4759364426136017,0.4823029935359955,-0.09730439633131027,0.9992843270301819,0.475294828414917,0.48215049505233765,-0.14621339738368988,0.9988200068473816,0.4738008379936218,0.4812389016151428,-0.14633701741695404,0.9984738230705261,0.47213825583457947,0.4801862835884094,-0.1463557779788971,0.9988225102424622,0.4612864553928375,0.4771852195262909,-0.011728206649422646,0.9981635212898254,0.455980122089386,0.47594884037971497,-0.2299155741930008,0.997674286365509,0.4611283540725708,0.4929771423339844,-0.07388800382614136,0.9984814524650574,0.4581994414329529,0.4931178689002991,-0.13792537152767181,0.9982767701148987,0.40741249918937683,0.49258509278297424,0.13914328813552856,0.9997705817222595,0.4029884338378906,0.49456319212913513,-0.322939395904541,0.9999071359634399,0.37906554341316223,0.5430007576942444,0.2116582691669464,0.24958348274230957,0.37675291299819946,0.5474726557731628,-0.3889751434326172,0.9633961319923401,0.3875073790550232,0.5908726453781128,0.14520303905010223,0.2722179889678955,0.38663044571876526,0.603459358215332,-0.3170422315597534,0.914548933506012,0.3911569118499756,0.6065104603767395,0.1552613228559494,0.24850790202617645,0.3913678824901581,0.6142749786376953,-0.35871315002441406,0.8680936694145203,0.3912145793437958,0.6075996160507202,0.11254901438951492,0.251664400100708,0.39685264229774475,0.6169201135635376,-0.3375260829925537,0.8628649711608887,0.39092886447906494,0.6029672026634216,0.12402649223804474,0.25406020879745483,0.3919636309146881,0.6125801205635071,-0.3075229525566101,0.821649432182312,0.30958226323127747,0.5695048570632935,0.13880053162574768,0.9994611740112305,0.29255393147468567,0.571978747844696,-0.13848744332790375,0.9997305274009705,0.325874924659729,0.6524768471717834,0.14483362436294556,0.40973931550979614,0.3142092525959015,0.6554514765739441,-0.14167258143424988,0.927040159702301,0.32997652888298035,0.7247593402862549,0.23952360451221466,0.5486571192741394,0.32028108835220337,0.7384275794029236,-0.055523581802845,0.9311544299125671,0.31396758556365967,0.7373835444450378,0.24252325296401978,0.6038808822631836,0.30711737275123596,0.7525719404220581,-0.05282020941376686,0.9115794897079468,0.38150814175605774,0.752398669719696,0.16216883063316345,0.6962741613388062,0.3681878447532654,0.7562016248703003,-0.15548431873321533,0.9316616654396057
6,0.46901822090148926,0.48816409707069397,-0.12222882360219955,0.9992168545722961,0.47329437732696533,0.48203033208847046,-0.10690619796514511,0.9991142153739929,0.473095178604126,0.4818553626537323,-0.10696099698543549,0.9990179538726807,0.4727850556373596,0.4815312325954437,-0.10705967992544174,0.9993048906326294,0.47131243348121643,0.4807471036911011,-0.15349183976650238,0.9988637566566467,0.46966516971588135,0.47966906428337097,-0.15361005067825317,0.9985369443893433,0.46783870458602905,0.4784354269504547,-0.15362872183322906,0.998870849609375,0.45883193612098694,0.4767530560493469,-0.017206059768795967,0.998218297958374,0.45222339034080505,0.4743832051753998,-0.224705770611763,0.9978083968162537,0.4583635628223419,0.4918748736381531,-0.08256181329488754,0.9985695481300354,0.45510461926460266,0.4915514290332794,-0.14337493479251862,0.9983955025672913,0.4066465198993683,0.49622100591659546,0.13180561363697052,0.9997698068618774,0.39525359869003296,0.4944975674152374,-0.3143981099128723,0.999904453754425,0.3776114583015442,0.5460813045501709,0.19203655421733856,0.24516178667545319,0.37182918190956116,0.5475714802742004,-0.3841779828071594,0.9638513922691345,0.3867657780647278,0.5953119397163391,0.1094314455986023,0.2689202129840851,0.3835937976837158,0.6017810702323914,-0.32092544436454773,0.9165997505187988,0.39052242040634155,0.6071180105209351,0.11423201113939285,0.24609892070293427,0.3877579867839813,0.6129329800605774,-0.3612159192562103,0.8714796900749207,0.39485323429107666,0.6105993390083313,0.07519546151161194,0.24930830299854279,0.393948495388031,0.6158812642097473,-0.3424663841724396,0.8663881421089172,0.3908253610134125,0.603497326374054,0.08908973634243011,0.25220566987991333,0.3889007568359375,0.6113193035125732,-0.31223049759864807,0.8252858519554138,0.31695207953453064,0.5720318555831909,0.13389958441257477,0.9994522929191589,0.2886561155319214,0.5705515742301941,-0.13364097476005554,0.99971604347229,0.3299171030521393,0.6532948017120361,0.12100431323051453,0.4169427156448364,0.30909231305122375,0.65512615442276,-0.1593124270439148,0.9289565086364746,0.32945188879966736,0.7245447039604187,0.21192890405654907,0.5532582402229309,0.31560248136520386,0.7420891523361206,-0.07728736102581024,0.9338657259941101,0.3148103952407837,0.7368007898330688,0.21505962312221527,0.6067140698432922,0.3022477626800537,0.7537779211997986,-0.07446015626192093,0.9124199748039246,0.3797142803668976,0.7399771213531494,0.1366800218820572,0.6976247429847717,0.36288225650787354,0.7660526037216187,-0.17912158370018005,0.9335190057754517
7,0.4665941596031189,0.48749104142189026,-0.18845345079898834,0.9992477297782898,0.4709045886993408,0.4819994568824768,-0.1716991811990738,0.9991360902786255,0.4708058536052704,0.4817895293235779,-0.17175167798995972,0.9990432858467102,0.47054824233055115,0.4814684987068176,-0.1718549132347107,0.999319851398468,0.4688386619091034,0.48082882165908813,-0.21765564382076263,0.9989007711410522,0.46718528866767883,0.4797155261039734,-0.21778319776058197,0.998590886592865,0.4654901623725891,0.4784981906414032,-0.21783077716827393,0.9989131689071655,0.45728835463523865,0.4765982925891876,-0.07231729477643967,0.9982362389564514,0.450741171836853,0.4735814034938812,-0.2764492630958557,0.9979239702224731,0.45558544993400574,0.4911215901374817,-0.14490270614624023,0.9986427426338196,0.45262739062309265,0.4906521439552307,-0.20477823913097382,0.9985016584396362,0.41157013177871704,0.4979240298271179,0.08964095264673233,0.99977046251297,0.3881070017814636,0.4932941794395447,-0.35158905386924744,0.9999024271965027,0.38011133670806885,0.5450400710105896,0.15365388989448547,0.24081701040267944,0.36843833327293396,0.5476375818252563,-0.4203164279460907,0.9634145498275757,0.38892728090286255,0.5932983756065369,0.07482045143842697,0.26632559299468994,0.3813076317310333,0.6066307425498962,-0.36272984743118286,0.9177534580230713,0.3964349031448364,0.6071968674659729,0.0791873037815094,0.24413596093654633,0.3865407705307007,0.6176127791404724,-0.40647146105766296,0.8740004301071167,0.39492666721343994,0.6111463308334351,0.037003252655267715,0.24754182994365692,0.3931567966938019,0.6192371249198914,-0.3881414532661438,0.868984580039978,0.3905715048313141,0.6041839122772217,0.053357310593128204,0.2509758472442627,0.3880790174007416,0.614798367023468,-0.3545335531234741,0.8273850083351135,0.31779298186302185,0.5721976161003113,0.13150654733181,0.9994698166847229,0.2830098271369934,0.5690061450004578,-0.13123774528503418,0.9997183680534363,0.32764366269111633,0.6504796743392944,0.11646111309528351,0.4228600263595581,0.3046092987060547,0.6544352173805237,-0.15963533520698547,0.9300176501274109,0.3285893201828003,0.7193472981452942,0.20462270081043243,0.5604716539382935,0.3157796859741211,0.738040030002594,-0.078960120677948,0.9361937642097473,0.3138526380062103,0.7298053503036499,0.20704571902751923,0.6108773946762085,0.30968502163887024,0.7515186071395874,-0.07735788822174072,0.9123075604438782,0.3849039375782013,0.732516884803772,0.11739493161439896,0.702830970287323,0.36361658573150635,0.765251100063324,-0.19539572298526764,0.9354779124259949
8,0.4632454514503479,0.4859362840652466,-0.27513304352760315,0.9992457628250122,0.4678933918476105,0.4805864989757538,-0.25570234656333923,0.9991090893745422,0.46808940172195435,0.48051130771636963,-0.25578123331069946,0.9990248680114746,0.46810242533683777,0.48029157519340515,-0.2559182047843933,0.9992989301681519,0.4652232527732849,0.47902005910873413,-0.2971285581588745,0.9988831281661987,0.4634847044944763,0.477785587310791,-0.29725754261016846,0.9985861778259277,0.4614950120449066,0.4763372242450714,-0.29731395840644836,0.9989046454429626,0.45598530769348145,0.4755137860774994,-0.13672491908073425,0.9981295466423035,0.44637832045555115,0.47109663486480713,-0.32082709670066833,0.9979413747787476,0.4522439241409302,0.4897443950176239,-0.22455532848834991,0.9986431002616882,0.44810450077056885,0.4888061285018921,-0.2785274088382721,0.9985414147377014,0.41723504662513733,0.5015003085136414,0.03171446546912193,0.9997559189796448,0.3779248297214508,0.49294647574424744,-0.36836904287338257,0.9998784065246582,0.39254769682884216,0.5506402850151062,0.09490172564983368,0.24993474781513214,0.36110636591911316,0.549657940864563,-0.4311956763267517,0.9597468972206116,0.39286839962005615,0.5965986251831055,0.011917929165065289,0.2750687599182129,0.375251442193985,0.606782078742981,-0.3920193314552307,0.9137488007545471,0.3966957926750183,0.6077306270599365,0.010030745528638363,0.2522178888320923,0.380326509475708,0.619899332523346,-0.43665236234664917,0.8712180852890015,0.3961670696735382,0.6084803342819214,-0.030972866341471672,0.2558577060699463,0.3866367042064667,0.6204783916473389,-0.42490965127944946,0.8664014935493469,0.3932284116744995,0.6058542132377625,-0.00904813501983881,0.25962698459625244,0.38195258378982544,0.6160858869552612,-0.3866250216960907,0.8239030838012695,0.3212629556655884,0.5710470080375671,0.11782993376255035,0.9994815587997437,0.28040143847465515,0.5668216347694397,-0.117567278444767,0.9997081756591797,0.33302608132362366,0.6441099047660828,0.064862459897995,0.44349589943885803,0.30087918043136597,0.6504018306732178,-0.18458467721939087,0.9302783608436584,0.330723375082016,0.7162885665893555,0.12975266575813293,0.5775433778762817,0.316606730222702,0.7405781149864197,-0.11220794171094894,0.9380103349685669,0.3158583343029022,0.7267686724662781,0.13027504086494446,0.619597315788269,0.3077942728996277,0.7524867653846741,-0.11119328439235687,0.9102283716201782,0.38018783926963806,0.7340641021728516,0.025088610127568245,0.7141343355178833,0.3595426380634308,0.7678336501121521,-0.24464504420757294,0.937139630317688
9,0.46090665459632874,0.48402607440948486,-0.35767871141433716,0.9992793202400208,0.46617451310157776,0.47911176085472107,-0.3340432345867157,0.9991344213485718,0.4662778973579407,0.4791617691516876,-0.33415016531944275,0.9990553855895996,0.46621474623680115,0.4790648818016052,-0.33427977561950684,0.9993125200271606,0.46338972449302673,0.47715234756469727,-0.37306544184684753,0.99892657995224,0.4610593020915985,0.47558102011680603,-0.3731670379638672,0.9986510872840881,0.4591556191444397,0.4741540849208832,-0.37321022152900696,0.9989495873451233,0.4541204273700714,0.47457459568977356,-0.19215139746665955,0.9981495141983032,0.44249963760375977,0.4685824513435364,-0.3660097122192383,0.9980438947677612,0.44854405522346497,0.48796403408050537,-0.2989557087421417,0.99871826171875,0.4443124234676361,0.4863602817058563,-0.3498745858669281,0.9986384510993958,0.4184943735599518,0.5009998083114624,-0.014425231143832207,0.9997525215148926,0.3677811324596405,0.48855361342430115,-0.39564424753189087,0.9998695254325867,0.3941216468811035,0.550868809223175,0.0515599325299263,0.2772112786769867,0.34544751048088074,0.5442402362823486,-0.4573470950126648,0.9612432718276978,0.3905303180217743,0.5991588830947876,-0.04371705651283264,0.29989171028137207,0.36674821376800537,0.6050952076911926,-0.4389643371105194,0.9179081916809082,0.3952491581439972,0.6108283400535583,-0.05254499614238739,0.2730870842933655,0.3746602237224579,0.620143711566925,-0.4861814081668854,0.876983106136322,0.3942992091178894,0.6116101145744324,-0.09549931436777115,0.27718958258628845,0.3805629014968872,0.6213864088058472,-0.4808160960674286,0.8725075721740723,0.38951751589775085,0.6071563363075256,-0.06504126638174057,0.280507892370224,0.37768831849098206,0.6157338619232178,-0.4357646405696869,0.8311532735824585,0.32562029361724854,0.5707202553749084,0.10944900661706924,0.9995086193084717,0.27490362524986267,0.564081072807312,-0.10906783491373062,0.9997135400772095,0.34605875611305237,0.638742983341217,-0.037384193390607834,0.48493850231170654,0.2950320541858673,0.6452220678329468,-0.2609831690788269,0.934787392616272,0.3301318883895874,0.7149321436882019,0.015189417637884617,0.605551540851593,0.3137960731983185,0.7373446226119995,-0.1983942985534668,0.9420063495635986,0.31332647800445557,0.7252603769302368,0.014440564438700676,0.6347715854644775,0.3082287013530731,0.7486487030982971,-0.1982809454202652,0.9105557799339294,0.37719792127609253,0.73636794090271,-0.11249901354312897,0.7329710125923157,0.3554086983203888,0.7658556699752808,-0.35312339663505554,0.9409300684928894
