Video,Phase,Start_Frame,End_Frame,Duration,Key_Frame,Image_Path
beginner_cleaned,Address,92,98,7,95,data\keyframes\beginner_nn\beginner_cleaned_Address.jpg
beginner_cleaned,Takeaway,114,120,7,117,data\keyframes\beginner_nn\beginner_cleaned_Takeaway.jpg
beginner_cleaned,Mid-backswing,122,128,7,125,data\keyframes\beginner_nn\beginner_cleaned_Mid-backswing.jpg
beginner_cleaned,Top,138,144,7,141,data\keyframes\beginner_nn\beginner_cleaned_Top.jpg
beginner_cleaned,Mid-downswing,143,149,7,146,data\keyframes\beginner_nn\beginner_cleaned_Mid-downswing.jpg
beginner_cleaned,Impact,146,152,7,149,data\keyframes\beginner_nn\beginner_cleaned_Impact.jpg
beginner_cleaned,Follow-through,148,154,7,151,data\keyframes\beginner_nn\beginner_cleaned_Follow-through.jpg
beginner_cleaned,Finish,174,180,7,177,data\keyframes\beginner_nn\beginner_cleaned_Finish.jpg
