spine_angle,spine_lateral_tilt,shoulder_rotation,hip_rotation,hip_angle,x_factor,lead_arm_angle,trail_elbow_angle,arm_extension,wrist_hinge,wrist_angle,lag_angle,lead_knee_flex,trail_knee_flex,stance_width,shoulder_width,stance_width_ratio,head_lateral,head_vertical,head_displacement,frame
18.43494882292201,34.99202017164118,34.99202019855866,150.25511870305778,150.25511870305778,115.26309850449911,160.36490262879812,168.78529588038327,160.36490262879812,178.65999220120028,178.65999220120028,178.65999220120028,173.1193744430548,172.27218085755803,41.23105625617661,12.206555615733702,3.3777797374104312,0.0,0.0,0.0,0
20.38512692789488,63.434948777085395,63.43494882292201,143.13010235415598,143.13010235415598,79.69515353123397,162.94258801008021,168.6699071536857,162.94258801008021,175.03884419153115,175.03884419153115,175.03884419153115,177.64622480757504,173.2298640657194,29.966648127543394,11.180339887498949,2.6802984884428205,0.0,0.0,0.0,1
20.289200537769798,57.52880767207777,57.52880770915151,127.87498365109822,127.87498365109822,70.34617594194671,160.21277764601027,168.09811197022844,160.21277764601027,171.13066617564695,171.13066617564695,171.13066617564695,174.90517252046286,172.7613366875571,23.769728648009426,13.038404810405298,1.8230549653443375,0.0,0.0,0.0,2
20.051331995147233,57.994616766165585,57.9946167919165,122.47119229084849,122.47119229084849,64.476575498932,152.02992623872066,168.8231381152328,152.02992623872066,173.1300076894156,173.1300076894156,173.1300076894156,177.32086931371282,173.45073246507522,23.53720459187964,18.867962264113206,1.2474693477722616,0.0,0.0,0.0,3
20.12113511422381,59.534455055500835,59.53445508054013,120.96375653207352,120.96375653207352,61.42930145153339,150.1974255007367,167.09578027371813,150.1974255007367,161.96571443189728,161.96571443189728,161.96571443189728,175.7321066992145,173.61666243707853,20.223748416156685,19.72308292331602,1.0253847476347089,0.0,0.0,0.0,4
21.04914468607678,62.241459375325654,62.24145939893998,122.47119229084849,122.47119229084849,60.22973289190851,158.00864208331913,166.67357943000408,158.00864208331913,172.06767835957942,172.06767835957942,172.06767835957942,177.10371370556655,174.16346397416712,23.345235059857504,21.470910553583888,1.087295994770366,0.0,0.0,0.0,5
21.410009829256694,67.61986491922302,67.61986494804043,135.0,135.0,67.38013505195957,158.86907456380288,169.81532476458145,158.86907456380288,164.53743494662,164.53743494662,164.53743494662,176.7618832469595,174.10203757108357,20.8806130178211,18.384776310850235,1.1357556194001843,0.0,0.0,0.0,6
20.968507711316587,63.43494879427411,63.43494882292201,128.6598082540901,128.6598082540901,65.2248594311681,150.58144598623724,167.73125105601844,150.58144598623724,160.68814343463285,160.68814343463285,160.68814343463285,176.18305024209272,174.86903827607162,19.235384061671343,17.88854381999832,1.0752906577792225,0.0,0.0,0.0,7
21.17573941710458,64.98310649053367,64.98310652189998,128.6598082540901,128.6598082540901,63.676701732190125,154.6538240579123,170.78711240562853,154.6538240579123,174.3824194070781,174.3824194070781,174.3824194070781,177.28718765728857,174.6043256209286,23.345235059857504,16.55294535724685,1.4103372265125995,0.0,0.0,0.0,8
21.060429336004738,63.434948790181565,63.43494882292201,126.02737338510362,126.02737338510362,62.592424562181606,157.4632124892494,170.27093149178293,157.4632124892494,174.062583897596,174.062583897596,174.062583897596,177.8743020629603,174.90114830199062,25.317977802344327,15.652475842498529,1.61750626807726,0.0,0.0,0.0,9
20.854458039578347,60.2551186722062,60.25511870305778,120.96375653207352,120.96375653207352,60.708637829015736,158.66196918289316,170.3732769002852,158.66196918289316,177.8789035937958,177.8789035937958,177.8789035937958,179.7906375368747,175.8351278755211,25.709920264364882,16.1245154965971,1.594461567161262,0.0,0.0,0.0,10
21.625835634951795,47.29061001884156,47.290610042638534,100.30484646876603,100.30484646876603,53.014236426127496,160.18711286751983,167.68498152046004,160.18711286751983,179.63154341736873,179.63154341736873,179.63154341736873,177.6440907808039,175.6722765000544,22.090722034374522,17.69180601295413,1.248641433537822,0.0,0.0,0.0,11
21.533116954248783,58.3924977217835,58.3924977537511,119.05460409907714,119.05460409907714,60.66210634532604,157.4599526637551,167.72198381462786,157.4599526637551,161.37842063283878,161.37842063283878,161.37842063283878,179.14187574742334,174.80248967963675,26.68332812825267,15.264337522473747,1.748082946376537,0.0,0.0,0.0,12
21.742584271381325,50.194428879556554,50.19442890773481,111.80140948635182,111.80140948635182,61.606980578617005,157.9727213306616,168.8428079905432,157.9727213306616,175.04972776138388,175.04972776138388,175.04972776138388,179.50082383990215,175.01085539133965,27.459060435491963,15.620499351813308,1.7578862108992381,0.0,0.0,0.0,13
22.03622694014545,52.12501630923549,52.1250163489018,105.25511870305779,105.25511870305779,53.13010235415599,153.80463235219554,167.3810006668392,153.80463235219554,178.0655341366787,178.0655341366787,178.0655341366787,178.6692190861372,175.43875386212036,22.090722034374522,11.40175425099138,1.9374844895537802,0.0,0.0,0.0,14
22.32865637801915,39.805571068783316,39.80557109226519,111.80140948635182,111.80140948635182,71.99583839408663,155.49822316062577,167.31768344262346,155.49822316062577,169.95065141026325,169.95065141026325,169.95065141026325,178.82907669493517,174.9462199191935,24.331050121192877,15.620499351813308,1.557635870507049,0.0,0.0,0.0,15
22.182593797688057,55.30484643897223,55.30484646876604,118.61045966596521,118.61045966596521,63.30561319719917,156.39916818006867,167.67750336218825,156.39916818006867,170.94578721520034,170.94578721520034,170.94578721520034,178.8740516969875,174.58495691359562,25.96150997149434,15.811388300841896,1.641950059103443,0.0,0.0,0.0,16
23.21947851108703,44.99999997612676,45.0,109.98310652189998,109.98310652189998,64.98310652189998,158.24565361983272,169.04103268892516,158.24565361983272,166.30655284307326,166.30655284307326,166.30655284307326,177.96588259001626,174.41678602166067,24.08318915758459,16.97056274847714,1.419115529657645,0.0,0.0,0.0,17
23.453425510098384,56.30993244757601,56.309932474020215,120.25643716352927,120.25643716352927,63.946504689509055,156.20880053445313,168.0927999323866,156.20880053445313,170.81824249903968,170.81824249903968,170.81824249903968,176.93931777778016,174.76005357965428,23.345235059857504,18.027756377319946,1.2949606461443908,0.0,0.0,0.0,18
22.779462806887118,64.98310649053367,64.98310652189998,128.6598082540901,128.6598082540901,63.676701732190125,164.4193208499807,166.370318523912,164.4193208499807,174.06677295086453,174.06677295086453,174.06677295086453,178.48976954767897,174.89943567828632,26.68332812825267,16.55294535724685,1.6119988036117554,0.0,0.0,0.0,19
22.80287895353028,47.4895528960539,47.48955292199916,114.44395478041653,114.44395478041653,66.95440185841737,152.33001585197815,169.63394222414092,152.33001585197815,167.33493623362665,167.33493623362665,167.33493623362665,177.0522313021229,173.3666890900463,21.213203435596427,16.278820596099706,1.3031167274887099,0.0,0.0,0.0,20
23.114207983326832,59.03624343984031,59.03624346792648,122.47119229084849,122.47119229084849,63.43494882292201,153.9191269832555,168.57101153182057,153.9191269832555,178.93028608798568,178.93028608798568,178.93028608798568,176.78227725884403,172.57631491253662,24.515301344262525,17.4928556845359,1.401446497493269,0.0,0.0,0.0,21
23.62018540288183,55.30484643897223,55.30484646876604,128.6598082540901,128.6598082540901,73.35496178532406,152.09551799468423,170.3001070122588,152.09551799468423,167.14190982543715,167.14190982543715,167.14190982543715,174.90363506834058,171.20311793904628,25.0,15.811388300841896,1.5811388290841897,0.0,0.0,0.0,22
24.323557568967665,63.43494879745722,63.43494882292201,122.47119229084849,122.47119229084849,59.03624346792648,157.18171692270673,168.4779091369551,157.18171692270673,172.4878558937915,172.4878558937915,172.4878558937915,174.3532118312491,172.45017321985617,22.80350850198276,20.12461179749811,1.1331154469020135,0.0,0.0,0.0,23
