spine_angle,spine_lateral_tilt,shoulder_rotation,hip_rotation,hip_angle,x_factor,lead_arm_angle,trail_elbow_angle,arm_extension,wrist_hinge,wrist_angle,lag_angle,lead_knee_flex,trail_knee_flex,stance_width,shoulder_width,stance_width_ratio,head_lateral,head_vertical,head_displacement,frame
11.663294034863869,1.701354605157772,178.29864539467388,178.89829388479365,178.89829388479365,0.5996484901197618,173.76479790334633,163.1992728028008,173.76479790334633,175.6155468162453,175.6155468162453,175.6155468162453,175.40611460736892,176.701126668235,121.59358535712317,101.04454463255303,1.2033661568495635,0.0,0.0,0.0,0
10.587321318237134,3.887909560456763,176.11209043916693,176.8778695378843,176.8778695378843,0.7657790987173598,173.6179078787427,168.13945765742872,173.6179078787427,179.09061952876743,179.09061952876743,179.09061952876743,178.85432360275752,177.81109351940194,126.01587201618692,103.23759005323593,1.2206394196048034,0.0,0.0,0.0,1
10.451632943988697,4.4412411890033505,175.5587588105672,175.6839724801344,175.6839724801344,0.12521366956718794,174.76406051625648,167.79038553152301,174.76406051625648,179.33380000117214,179.33380000117214,179.33380000117214,178.30839202367,178.92298278552562,128.06248474865697,103.31021246711285,1.2395917274589645,0.0,0.0,0.0,2
10.734377793491475,1.6683374481314246,178.3316625517067,175.6839724801344,175.6839724801344,2.647690071572299,175.5896183082575,166.4648906225096,175.5896183082575,179.9336083417203,179.9336083417203,179.9336083417203,178.85423715962156,178.11400645135527,127.1416532848303,103.04368005850722,1.2338617293200502,0.0,0.0,0.0,3
10.699343374304165,4.004172940310273,175.9958270592906,173.54118362128133,173.54118362128133,2.4546434380092705,172.8498734475999,167.67766602579036,172.8498734475999,175.20273073628047,175.20273073628047,175.20273073628047,178.65294649916046,178.51921439089557,128.09761902549164,100.24470060806208,1.2778492851562373,0.0,0.0,0.0,4
11.20594750740257,2.8341110160263656,177.1658889836935,174.6106882400266,174.6106882400266,2.5552007436668873,173.11699183945768,163.9313875585986,173.11699183945768,176.3915311423281,176.3915311423281,176.3915311423281,177.0237869878022,179.71775705504805,125.06398362438324,101.1236866416568,1.2367427233462538,0.0,0.0,0.0,5
10.996272580887428,2.2239612401697775,177.77603875961455,176.82016988013575,176.82016988013575,0.9558688794787997,173.94852476796214,165.94304970953573,173.94852476796214,179.30972277348985,179.30972277348985,179.30972277348985,176.87779095854887,179.34788107263353,124.01612798341996,103.07764064044152,1.203133164485064,0.0,0.0,0.0,6
10.996272580887428,2.2679545356815187,177.73204546409417,176.82016988013575,176.82016988013575,0.9118755839584196,174.2644801722815,165.5927892207476,174.2644801722815,179.72651379771355,179.72651379771355,179.72651379771355,176.91346807777097,179.78229244202788,125.01599897613104,101.07917688624102,1.2368125939970946,0.0,0.0,0.0,7
10.834678843378105,1.6683374481314246,178.3316625517067,175.6839724801344,175.6839724801344,2.647690071572299,172.8760978556865,166.82188853347873,172.8760978556865,178.14399258489735,178.14399258489735,178.14399258489735,177.36568151904373,178.4217473467229,127.03542812932147,103.04368005850722,1.2328308543024051,0.0,0.0,0.0,8
10.256819841696394,2.806370251513555,177.19362974821178,176.82016988013575,176.82016988013575,0.3734598680760257,174.16000765026897,166.13371314459997,174.16000765026897,179.639241364154,179.639241364154,179.639241364154,175.81508387428624,179.38394008767696,127.03542812932147,102.12247548899312,1.2439517110077691,0.0,0.0,0.0,9
