spine_angle,spine_lateral_tilt,shoulder_rotation,hip_rotation,hip_angle,x_factor,lead_arm_angle,trail_elbow_angle,arm_extension,wrist_hinge,wrist_angle,lag_angle,lead_knee_flex,trail_knee_flex,stance_width,shoulder_width,stance_width_ratio,head_lateral,head_vertical,head_displacement,frame
40.03447126772957,15.642246451258126,164.35775354279127,170.78897345918335,170.78897345918335,6.431219916392081,158.22542775323066,158.92811182342098,158.22542775323066,162.228302619636,162.228302619636,162.228302619636,175.78218048261905,177.80048065861806,30.805843601498726,25.96150997149434,1.1865967589503645,0.0,0.0,0.0,0
37.386306722042995,26.565051164345594,153.434948822922,153.434948822922,153.434948822922,0.0,149.52306870641496,162.9213398298662,149.52306870641496,176.64773702020835,176.64773702020835,176.64773702020835,169.76370083331062,176.82705344995222,38.41874542459709,20.12461179749811,1.909042807488236,0.0,0.0,0.0,1
38.440788757005464,32.905242907615865,147.0947570770121,157.83365417791757,157.83365417791757,10.738897100905461,157.06908610160292,166.24098502456542,157.06908610160292,168.7429233952993,168.7429233952993,168.7429233952993,159.4457020379345,179.42662530283116,48.27007354458868,20.248456731316587,2.3838890124448113,0.0,0.0,0.0,2
36.21560487276512,25.4633450512809,154.5366549381284,164.74488129694222,164.74488129694222,10.208226358813818,153.47172140678654,159.57834033020583,153.47172140678654,164.2613696170121,164.2613696170121,164.2613696170121,174.45111357198996,175.95684899599803,53.75872022286245,23.259406699226016,2.3112679052788847,0.0,0.0,0.0,3
37.412022807005364,43.26429539425083,136.7357045889284,154.29004621918875,154.29004621918875,17.554341630260353,154.90002121571808,158.06461777364612,154.90002121571808,162.24276764252102,162.24276764252102,162.24276764252102,174.2804074997653,178.99644930671548,65.11528238439882,23.345235059857504,2.789232243305755,0.0,0.0,0.0,4
35.79959953092966,40.601294624782426,139.39870535499554,160.3461759419467,160.3461759419467,20.94747058695117,158.81256577668458,162.49647494665714,158.81256577668458,158.44793613392235,158.44793613392235,158.44793613392235,173.80482995517755,179.6616390862243,56.586217403180434,18.439088914585774,3.0688185102101846,0.0,0.0,0.0,5
36.36036363238797,29.054604085563987,150.94539590092285,156.80140948635182,156.80140948635182,5.856013585428968,157.51664965629152,163.50225814401736,157.51664965629152,165.91876982010726,165.91876982010726,165.91876982010726,166.27003854732718,179.96001687979233,63.655321851358195,20.591260281974,3.0913757073999775,0.0,0.0,0.0,6
36.07927172191819,38.15722656748724,141.84277341263095,159.22774531795417,159.22774531795417,17.384971905323226,151.3250381956811,162.37563759640798,151.3250381956811,173.81550292230122,173.81550292230122,173.81550292230122,179.46954373896634,175.82299820281602,51.62363799656123,17.804493814764857,2.8994723750447884,0.0,0.0,0.0,7
36.058238409688336,40.91438320112042,139.08561677997488,164.05460409907712,164.05460409907712,24.96898731910224,154.57532365163038,162.79610534261633,154.57532365163038,165.9026922340467,165.9026922340467,165.9026922340467,175.11617635612063,178.26478595961052,65.79513659838392,19.849433241279208,3.314711093534306,0.0,0.0,0.0,8
36.78518241012067,32.27564430096279,147.72435568542238,158.55226367289467,158.55226367289467,10.827907987472287,157.45653648636346,164.4225944018628,157.45653648636346,161.22487666940634,161.22487666940634,161.22487666940634,167.2327077068644,179.38279885662283,67.47592163134935,22.47220505424423,3.0026391018792817,0.0,0.0,0.0,9
35.73547601486702,32.27564430096279,147.72435568542238,166.3730051401085,166.3730051401085,18.648649454686108,157.1219419717706,164.82567982326728,157.1219419717706,168.69006752503557,168.69006752503557,168.69006752503557,171.96163345589477,179.05709865251842,82.80700453464067,22.47220505424423,3.684863336637836,0.0,0.0,0.0,10
35.65282850015681,35.21759295231398,144.78240703180728,164.74488129694222,164.74488129694222,19.962474265134944,155.18910349445602,163.88160238282535,155.18910349445602,165.5537091570506,165.5537091570506,165.5537091570506,165.308890440407,178.99377070470257,63.89053137985315,20.808652046684813,3.0703829928920463,0.0,0.0,0.0,11
37.32552048310607,30.96375651943475,149.03624346792648,162.6459753637387,162.6459753637387,13.609731895812217,156.5600639064591,162.7909105792459,156.5600639064591,167.5403065865363,167.5403065865363,167.5403065865363,175.03856772383634,177.08790521842084,74.51845409024533,23.323807579381203,3.194952359501194,0.0,0.0,0.0,12
36.478996833220826,23.96248896276462,156.03751102542182,166.75948008481282,166.75948008481282,10.721969059391,158.09073734495882,165.71208194082502,158.09073734495882,166.112466044272,166.112466044272,166.112466044272,174.29469381636926,175.16008353146603,63.702433234531945,19.697715603592208,3.2340010630763056,0.0,0.0,0.0,13
36.11012585258611,32.005383191989175,147.9946167919165,167.6609127216738,167.6609127216738,19.666295929757297,158.4593644206364,162.7949572475903,158.4593644206364,160.68020707906507,160.68020707906507,160.68020707906507,170.67135352371108,177.56561258126922,66.48308055437865,18.867962264113206,3.5235962203291686,0.0,0.0,0.0,14
36.587654709573165,38.65980823545732,141.34019174590992,165.52970589993413,165.52970589993413,24.18951415402421,158.16453453828078,163.55638757464703,158.16453453828078,160.68020707906507,160.68020707906507,160.68020707906507,173.8150276233218,177.6432490084076,59.033888572581766,19.209372712298546,3.0731814841644614,0.0,0.0,0.0,15
36.22362641437436,32.005383191989175,147.9946167919165,164.74488129694222,164.74488129694222,16.75026450502571,158.9887011465321,167.0033681126493,158.9887011465321,163.72438491511627,163.72438491511627,163.72438491511627,170.3132937183646,177.02048335699826,72.18032973047436,18.867962264113206,3.8255498225956055,0.0,0.0,0.0,16
36.1006817816918,30.963756515221817,149.03624346792648,165.96375653207352,165.96375653207352,16.927513064147035,157.86183896011713,165.24552953687726,157.86183896011713,163.85452244750215,163.85452244750215,163.85452244750215,175.2698940262036,174.31999422991854,78.2368199762746,17.4928556845359,4.47250130810333,0.0,0.0,0.0,17
37.15353780160184,25.20112363249019,154.79887635452494,158.83874018317172,158.83874018317172,4.039863828646787,155.51107151067893,166.2925007056477,155.51107151067893,169.3446853034843,169.3446853034843,169.3446853034843,168.807737075888,178.01835387249258,55.17245689653489,18.788294228055936,2.9365335776348633,0.0,0.0,0.0,18
37.35836537579462,8.13010235033626,171.86989764584402,169.69515353123398,169.69515353123398,2.1747441146100357,157.86205278852097,163.57964996480152,157.86205278852097,170.24508350300925,170.24508350300925,170.24508350300925,175.7088674508472,173.7536656139887,73.60027173862879,21.213203435596427,3.46955008126824,0.0,0.0,0.0,19
36.610381546574686,27.758540588631437,152.24145939893998,168.9964591482505,168.9964591482505,16.754999749310514,155.18818851861062,166.03441821070516,155.18818851861062,168.78571982267013,168.78571982267013,168.78571982267013,171.5499591528891,172.55604184351776,59.413803110051795,21.470910553583888,2.767176684663836,0.0,0.0,0.0,20
36.261623547902786,30.96375651943475,149.03624346792648,165.96375653207352,165.96375653207352,16.927513064147035,155.2861265551472,163.6282305216013,155.2861265551472,173.2868188187186,173.2868188187186,173.2868188187186,167.08685456607253,176.10241415197353,61.84658438426491,23.323807579381203,2.651650428312667,0.0,0.0,0.0,21
37.772806711686925,17.7446716184043,162.25532837494308,172.8749836510982,172.8749836510982,10.619655276155129,153.2186616298601,164.24123464251295,153.2186616298601,175.3241495148096,175.3241495148096,175.3241495148096,168.33093505755167,173.32564555067356,60.8276253029822,26.248809496813376,2.3173479653312747,0.0,0.0,0.0,22
37.48002233664153,19.798876347220933,160.20112364547506,167.79953127261922,167.79953127261922,7.598407627144155,159.04323214087984,162.75026569778728,159.04323214087984,168.6391831870266,168.6391831870266,168.6391831870266,174.73835811069478,175.3549215738559,69.35416353759881,26.570660511172846,2.610178376346117,0.0,0.0,0.0,23
36.724107172924796,10.885527050572021,169.11447294534128,171.2538377374448,171.2538377374448,2.139364792103521,154.14265936805427,164.49023506453526,154.14265936805427,179.78024733835144,179.78024733835144,179.78024733835144,169.90249561576857,176.6403142894354,78.74642849044012,26.476404589747453,2.9742115548117605,0.0,0.0,0.0,24
36.86989764584402,38.65980823545732,141.34019174590992,167.79953127261922,167.79953127261922,26.4593395267093,160.05503206894738,161.57266219969617,160.05503206894738,164.8070548513718,164.8070548513718,164.8070548513718,168.2808153223346,179.71073271428725,58.89821729050889,19.209372712298546,3.066118719334281,0.0,0.0,0.0,25
36.86989764584402,7.7651660149387745,172.23483398157467,169.28687697720898,169.28687697720898,2.9479570043656906,153.78025793016485,167.44952764102928,153.78025793016485,169.04095592609173,169.04095592609173,169.04095592609173,169.6383148481134,179.07525323150463,81.05553651663777,22.20360331117452,3.6505577650695535,0.0,0.0,0.0,26
36.402902143111234,31.429565600675513,148.5704343851615,169.28687697720898,169.28687697720898,20.716442592047486,160.64196620398516,166.1183745529729,160.64196620398516,161.54426924804005,161.54426924804005,161.54426924804005,164.91857096362452,178.6798158092359,61.29437168288782,21.095023109728988,2.905631879851444,0.0,0.0,0.0,27
37.184706453233126,8.53076560574551,171.46923439005187,170.53767779197437,170.53767779197437,0.931556598077492,153.6650841260774,165.96375653191768,153.6650841260774,169.07789047278914,169.07789047278914,169.07789047278914,171.87578500481823,178.67220248086062,73.24616030891995,20.223748416156685,3.6217895300846377,0.0,0.0,0.0,28
37.79862326159546,17.354024626066344,162.6459753637387,164.29136217098426,164.29136217098426,1.6453868072455577,158.25480890900522,167.19178307364723,158.25480890900522,165.97571224791042,165.97571224791042,165.97571224791042,168.23488802459693,173.30761468969456,55.17245689653489,16.76305461424021,3.29131283845802,0.0,0.0,0.0,29
36.43911042883539,34.38034470979119,145.61965527615513,165.06858282186246,165.06858282186246,19.448927545707335,152.54416969091145,163.11685410936974,152.54416969091145,164.49316100520034,164.49316100520034,164.49316100520034,178.17707687313123,177.3147651770954,57.62811813689564,23.021728866442675,2.5032054910465242,0.0,0.0,0.0,30
37.39180832721248,25.34617593028013,154.65382405805332,171.86989764584402,171.86989764584402,17.216073587790703,152.8156247556327,164.4389215430242,152.8156247556327,171.92436129682147,171.92436129682147,171.92436129682147,176.36050210635474,177.96876682384507,67.26812023536856,21.02379604162864,3.1996181883698176,0.0,0.0,0.0,31
36.69653726863695,29.47588899257461,150.52411099675425,163.00917670801385,163.00917670801385,12.485065711259608,154.2548760696022,162.6557481482477,154.2548760696022,171.01086222706718,171.01086222706718,171.01086222706718,173.50601806380604,178.05564867627962,65.60487786742691,26.419689627245813,2.483181247327705,0.0,0.0,0.0,32
38.47726556781566,24.623564777121235,155.3764352138364,164.47588900324575,164.47588900324575,9.099453789409353,148.1676587386562,162.07085396457933,148.1676587386562,178.21008938635137,178.21008938635137,178.21008938635137,170.20237251142296,179.70259073955654,63.89053137985315,26.40075756488817,2.4200264404770127,0.0,0.0,0.0,33
37.72061730835451,13.570434380655076,166.4295656148385,168.11134196037204,168.11134196037204,1.6817763455335353,154.9328161482312,164.71102655037873,154.9328161482312,166.36724126645979,166.36724126645979,166.36724126645979,175.46214730331096,179.290241331623,68.01470429252781,29.832867780352597,2.279858066964736,0.0,0.0,0.0,34
38.02723071397354,24.227745307233544,155.77225468204585,161.02959219151347,161.02959219151347,5.257337509467618,156.98584773956037,162.356578392961,156.98584773956037,163.3257502874026,163.3257502874026,163.3257502874026,172.6823640909034,177.04956864223593,69.35416353759881,21.93171219946131,3.162277658726505,0.0,0.0,0.0,35
37.16073666819457,22.380135040093585,157.61986494804043,164.74488129694222,164.74488129694222,7.125016348901795,156.3104025067963,161.69728892539266,156.3104025067963,162.20520084607597,162.20520084607597,162.20520084607597,175.21656134714038,177.93681564844132,67.20863039818622,18.384776310850235,3.6556675602283333,0.0,0.0,0.0,36
36.89880570570846,2.3859440293958185,177.6140559696112,168.11134196037204,168.11134196037204,9.502714009239156,157.83631745645093,162.83160375830818,157.83631745645093,156.2141156865243,156.2141156865243,156.2141156865243,174.66373972961262,176.30912911598148,73.24616030891995,24.020824298928627,3.049277550466663,0.0,0.0,0.0,37
38.47726556781566,37.874983635672415,142.12501634890182,161.02959219151347,161.02959219151347,18.90457584261165,149.169518744732,157.6272125493341,149.169518744732,179.20181321235134,179.20181321235134,179.20181321235134,166.79720755395007,179.30845703541473,63.60031446463138,22.80350850198276,2.789058290359607,0.0,0.0,0.0,38
37.48002233664153,11.309932469612844,168.6900675259798,173.08877288097534,173.08877288097534,4.398705354995542,155.90700636765084,162.85226567349386,155.90700636765084,165.8408922889632,165.8408922889632,165.8408922889632,179.49736934326526,174.98837059311126,80.43009387039157,25.495097567963924,3.154727830495122,0.0,0.0,0.0,39
36.49447704394475,23.629377717506966,156.3706222693432,167.47119229084848,167.47119229084848,11.100570021505291,157.13309116048163,164.5769787327431,157.13309116048163,171.2812243194075,171.2812243194075,171.2812243194075,176.15467796800402,176.4637466111778,80.80222769206304,17.46424919657298,4.626722095883268,0.0,0.0,0.0,40
39.23736711340155,12.994616787088209,167.0053832080835,167.12499844038751,167.12499844038751,0.11961523230402804,146.9628631972962,163.0349672293183,146.9628631972962,173.98058041305026,173.98058041305026,173.98058041305026,173.60504321314772,176.55365521320823,59.665735560705194,26.68332812825267,2.2360679766617877,0.0,0.0,0.0,41
38.426139975714165,27.40757542914661,152.5924245621816,162.89727103094762,162.89727103094762,10.304846468766016,151.83677039719916,159.4424433639282,151.83677039719916,178.37374279838963,178.37374279838963,178.37374279838963,171.1742268886082,178.61735828669205,50.24937810560445,30.4138126514911,1.6521893741138363,0.0,0.0,0.0,42
38.38653951768524,15.945395895517594,164.05460409907712,170.53767779197437,170.53767779197437,6.48307369289725,152.03776779553843,161.08429209776426,152.03776779553843,169.34148037105373,169.34148037105373,169.34148037105373,171.83417072560292,178.02540279866858,64.81512169239521,29.120439557122072,2.225760416253249,0.0,0.0,0.0,43
38.936374631488256,15.945395895517594,164.05460409907712,169.69515353123398,169.69515353123398,5.64054943215686,148.68037363722743,161.95536450540033,148.68037363722743,178.7687578718226,178.7687578718226,178.7687578718226,170.42221459602752,177.11237806954907,61.032778078668514,29.120439557122072,2.095874203340547,0.0,0.0,0.0,44
39.0938588862295,26.565051165618833,153.434948822922,164.87599269168942,164.87599269168942,11.441043868767423,153.38712264068323,164.6897527749807,153.38712264068323,169.8358303630156,169.8358303630156,169.8358303630156,174.7378496182659,179.3474656463897,73.40980860893181,22.360679774997898,3.2829864438282197,0.0,0.0,0.0,45
39.4455825056393,9.162347042816243,170.8376529542783,174.68545433005525,174.68545433005525,3.847801375776953,158.440862342015,165.0685828217221,158.440862342015,167.58490244473484,167.58490244473484,167.58490244473484,177.8273123690943,178.74057283295605,68.00735254367721,31.400636936215164,2.1657953200173665,0.0,0.0,0.0,46
39.46576485193668,3.691385985263798,176.30861401354872,172.23483398157467,172.23483398157467,4.073780031974053,157.32540180104317,165.082352535353,157.32540180104317,164.96027794884623,164.96027794884623,164.96027794884623,179.3860756515662,179.77917537439802,67.11929677819934,31.064449134018133,2.160646611405438,0.0,0.0,0.0,47
39.499588529798096,9.162347042816243,170.8376529542783,171.15818543980834,171.15818543980834,0.32053248553003755,159.2051533940526,165.1931580118517,159.2051533940526,165.00211037065677,165.00211037065677,165.00211037065677,168.00596816877032,179.76537485496766,71.84705978674423,31.400636936215164,2.288076509715648,0.0,0.0,0.0,48
38.706051811048916,20.772254675494338,159.22774531795417,168.6900675259798,168.6900675259798,9.462322208025626,156.17634105486238,164.01246797190993,156.17634105486238,179.000756320195,179.000756320195,179.000756320195,167.05059461292046,177.14842514860368,63.00793600809346,31.016124838541646,2.0314573892056034,0.0,0.0,0.0,49
39.78633140879993,6.63251461360976,173.36748538486154,173.0189425931702,173.0189425931702,0.3485427916913295,155.87784595386256,161.75670566600627,155.87784595386256,171.73248422666074,171.73248422666074,171.73248422666074,172.7573333449426,178.89727894491983,90.78546139112804,43.289721643826724,2.0971597396053663,0.0,0.0,0.0,50
40.681992872647584,10.304846465710257,169.69515353123398,164.74488129694222,164.74488129694222,4.950272234291759,159.92959274563245,159.34108993659927,159.92959274563245,162.71081401467112,162.71081401467112,162.71081401467112,170.01303085802675,179.00783270774485,60.440052945046304,33.54101966249684,1.8019742254468871,0.0,0.0,0.0,51
39.56994892698806,7.969610392747917,172.03038960567864,170.1806993612421,170.1806993612421,1.8496902444365446,161.16723870677177,164.3513824781855,161.16723870677177,161.54257783801862,161.54257783801862,161.54257783801862,171.38659160688954,178.04456051363522,77.83315488916018,50.48762224545735,1.5416284509367437,0.0,0.0,0.0,52
39.70585699260002,-2.960936133654152,177.03906386583625,175.84035770628736,175.84035770628736,1.198706159548891,162.31854546517303,162.74428892423833,162.31854546517303,170.08724855207018,170.08724855207018,170.08724855207018,167.00865451451116,178.97510902400546,64.66065264130884,58.077534382926416,1.1133505118148441,0.0,0.0,0.0,53
39.39646163237569,-2.1610794878190074,177.83892051177364,174.70991879462875,174.70991879462875,3.129001717144888,164.61085632597275,162.7707507499544,164.61085632597275,162.93938639052067,162.93938639052067,162.93938639052067,172.30394827777502,179.59177192461283,79.90619500389191,53.03772242470448,1.506591748962554,0.0,0.0,0.0,54
39.38779677067513,-3.0127875036557548,176.98721249581666,180.0,180.0,3.0127875041833363,168.2687826215459,161.8664316379938,168.2687826215459,163.69106439953597,163.69106439953597,163.69106439953597,177.942077207813,178.18431531306086,63.655321851358195,57.07889277132134,1.1152164793250674,0.0,0.0,0.0,55
39.538124153686034,-2.827124577812812,177.17287542183874,177.2297842027998,177.2297842027998,0.05690878096106644,178.24990014272453,157.863979334893,178.24990014272453,168.25436657387732,168.25436657387732,168.25436657387732,178.5248981981485,178.8270980738078,72.86288492778748,81.09870529176159,0.8984469561711337,0.0,0.0,0.0,56
39.18751761688727,-8.426969020455246,171.57303097851934,174.64417495714483,174.64417495714483,3.0711439786254857,178.81026496574253,162.08867496617992,178.81026496574253,172.66888461248408,172.66888461248408,172.66888461248408,166.59481496126017,179.03719696698863,52.49761899362675,81.88406438373708,0.6411213144134311,0.0,0.0,0.0,57
38.17555830311311,-14.18429424677501,165.81570575172918,172.23483398157467,172.23483398157467,6.419128229845484,173.4801982479244,156.5760786584681,173.4801982479244,172.87498364990378,172.87498364990378,172.87498364990378,162.7771878347936,179.20001118256727,65.79513659838392,93.86160024205851,0.7009803414995681,0.0,0.0,0.0,58
36.585318299693405,-21.412969472962544,158.58703052512826,167.19573393471325,167.19573393471325,8.60870340958499,171.7454613282317,152.32002195759776,171.7454613282317,170.98494255059606,170.98494255059606,170.98494255059606,159.45381743233506,178.5102399189943,59.033888572581766,109.5627673984187,0.538813412338521,0.0,0.0,0.0,59
33.823416655680994,-22.50982197106163,157.4901780271128,169.7651972365768,169.7651972365768,12.275019209464006,169.9223904944038,149.06107908810884,169.9223904944038,179.03848277423245,179.03848277423245,179.03848277423245,162.38081766385295,177.55108479960015,64.38167441127949,120.15406776301833,0.5358260074299122,0.0,0.0,0.0,60
32.42286182613002,-25.153117136557544,154.84688286152561,168.83511982245142,168.83511982245142,13.988236960925803,167.8011652939726,151.3420269674588,167.8011652939726,173.26055399160626,173.26055399160626,173.26055399160626,155.45529775901352,172.65083264687578,66.85057965343307,127.04723531033645,0.5261868114239264,0.0,0.0,0.0,61
31.39252891701514,-26.365415120571182,153.6345848774464,164.87599269168942,164.87599269168942,11.241407814243018,162.7818722844717,146.267710094331,162.7818722844717,173.55046529440597,173.55046529440597,173.55046529440597,151.02386236506678,153.41068992862677,50.48762224545735,128.35108102388543,0.3933556448358103,0.0,0.0,0.0,62
32.24843511348256,-27.73817962635252,152.26182037161277,162.5528115767178,162.5528115767178,10.29099120510503,152.15684190679264,141.47658345956273,152.15684190679264,160.37476053430322,160.37476053430322,160.37476053430322,155.18029396107818,171.37748533713872,74.65252842335616,131.06105447462264,0.5696011581542335,0.0,0.0,0.0,63
31.122470196791994,-28.09768296541861,151.90231703256407,164.156917882313,164.156917882313,12.254600849748925,148.08929202104434,138.52145337683848,148.08929202104434,146.01151965371844,146.01151965371844,146.01151965371844,152.54260516018243,173.60374022884912,69.31089380465383,133.76471881628578,0.5181552685403149,0.0,0.0,0.0,64
28.022483359154844,-29.690726509854205,150.3092734879832,164.87599269168942,164.87599269168942,14.566719203706214,124.69145571715687,112.21970376852958,124.69145571715687,143.98044109626184,143.98044109626184,143.98044109626184,151.54647674191835,173.19710795289186,98.812954616285,131.2288078129189,0.7529821862713553,0.0,0.0,0.0,65
29.068190956662896,-29.966741868378094,150.03325812938832,162.030860259843,162.030860259843,11.99760213045468,123.80130302261564,167.57588297355576,123.80130302261564,154.86006922349486,154.86006922349486,154.86006922349486,153.6503802558057,167.01636200318498,86.83317338436964,128.1288414058287,0.6777020101396352,0.0,0.0,0.0,66
28.816753982160247,-34.77783136387838,145.22216863363613,162.6883538911534,162.6883538911534,17.46618525751728,127.53849335276479,125.92850242184835,127.53849335276479,155.99540036128928,155.99540036128928,155.99540036128928,153.5879804860109,170.8227794090582,95.13148795220224,131.48764200486676,0.7235013609982154,0.0,0.0,0.0,67
27.82409638425326,-32.33493623258208,147.66506376504236,162.4397279481993,162.4397279481993,14.774664183156943,135.17185245253458,68.51365692513568,135.17185245253458,153.34529972763696,153.34529972763696,153.34529972763696,149.11030452213072,169.23589838846178,82.41965784932621,129.00387591076478,0.6388928802414358,0.0,0.0,0.0,68
25.62070077349836,-27.625962865142313,152.37403713265778,162.4397279481993,162.4397279481993,10.06569081554153,141.15288025268714,76.90015691776189,141.15288025268714,155.0613225593716,155.0613225593716,155.0613225593716,150.580968770801,173.03607084013953,93.23089616645332,120.7683733433551,0.7719810541263968,0.0,0.0,0.0,69
24.659992615641443,-30.221838264643225,149.77816173293738,165.11373315098245,165.11373315098245,15.335571418045078,127.8877869796783,72.93930754545202,127.8877869796783,156.0039373159987,156.0039373159987,156.0039373159987,154.33390357701052,171.5876547094458,97.6165969494942,119.20151005754919,0.8189208080852061,0.0,0.0,0.0,70
24.455108328944732,-28.268512784874478,151.7314872128709,165.6186054089094,165.6186054089094,13.8871181960385,104.07088097920975,79.75158207462329,104.07088097920975,156.6055272424055,156.6055272424055,156.6055272424055,148.79287025713163,170.61077357837343,80.99382692526635,120.3536455617361,0.6729652977315959,0.0,0.0,0.0,71
24.952353061001308,-29.458404784393434,150.54159521333486,167.16439051359856,167.16439051359856,16.622795300263704,137.92185897010427,63.06821570537775,137.92185897010427,153.23940084637147,153.23940084637147,153.23940084637147,155.13436312040227,168.9122928750867,85.42833253669417,124.03628501370073,0.688736626708633,0.0,0.0,0.0,72
25.580286426340788,-29.2328174552842,150.76718254247567,163.3007557660064,163.3007557660064,12.533573223530738,143.51427015680483,64.6897056416965,143.51427015680483,147.30374791734457,147.30374791734457,147.30374791734457,155.01923423366702,168.23171106788675,83.43860018001261,124.90796611905904,0.6680006309109309,0.0,0.0,0.0,73
26.037804285410655,-28.647616454576816,151.35238354319114,164.24882633654698,164.24882633654698,12.896442793355845,145.46440728943594,61.744051560005545,145.46440728943594,144.85160674286143,144.85160674286143,144.85160674286143,154.1601731219143,169.43898930870202,89.80534505250787,123.06502346320826,0.7297389828399038,0.0,0.0,0.0,74
26.38983527217266,-30.488940497489754,149.51105950016907,164.62374875117382,164.62374875117382,15.112689251004753,132.72331846290672,57.80930449647324,132.72331846290672,139.92125823593435,139.92125823593435,139.92125823593435,153.14360741096795,171.1392790620547,89.49860334105779,124.16923934694937,0.7207791865727398,0.0,0.0,0.0,75
26.157466125032425,-31.667216427043574,148.33278357056383,164.14807184571305,164.14807184571305,15.815288275149214,139.7404502362733,52.96557795496538,139.7404502362733,137.3115012466823,137.3115012466823,137.3115012466823,155.56109924297525,170.2812077970653,103.24727599312246,125.7179382586272,0.821261288683476,0.0,0.0,0.0,76
