phase,score,confidence,key_frame,feedback
Address,80.69997365166057,1.0,185,"ADDRESS: 81/100 (GOOD)
  ✗ weight_distribution: 1.49 vs target 0.90-1.20 (score 50)
    Fix: Center pressure between your feet with shoulder-width stance.
    Drill: Feet-line setup drill: align heels to a marked shoulder-width line."
Takeaway,100.0,1.0,199,"TAKEAWAY: 100/100 (EXCELLENT)
  ✓ No critical issues detected in this phase."
Mid-backswing,90.0,1.0,202,"MID-BACKSWING: 90/100 (EXCELLENT)
  ✗ shaft_plane: 141.05 vs target 155.00-180.00 (score 50)
    Fix: Keep lead arm structure and shaft on a repeatable plane.
    Drill: Pump-to-top drill with mirror feedback: 8 reps."
Top,95.68876666231868,1.0,211,"TOP: 96/100 (EXCELLENT)
  ✗ posture: -13.17 vs target -8.00-12.00 (score 78)
    Fix: Maintain spine posture at the top without standing up.
    Drill: Top freeze with posture check: 8 reps."
Mid-downswing,80.0,1.0,216,"MID-DOWNSWING: 80/100 (GOOD)
  ✗ kinematic_sequence: score 17
    Fix: Start down with lower body, then torso, then arms.
    Drill: Step-through sequencing drill: 2 x 8 reps.
  ✗ upper_body_lag: 10.72 vs target 0.00-5.00 (score 75)
    Fix: Let torso follow hips; avoid throwing arms early.
    Drill: Split-grip transition drill: 2 x 8 reps."
Impact,73.81628630949798,1.0,218,"IMPACT: 74/100 (ACCEPTABLE)
  ✗ x_factor_unwind: 21.44 vs target 0.00-18.00 (score 42)
    Fix: Unwind through impact with chest and hips synced.
    Drill: Slow-motion impact checkpoints: 10 reps."
Follow-through,79.47566790579296,1.0,219,"FOLLOW-THROUGH: 79/100 (GOOD)
  ✗ arm_swing: 179.67 vs target 160.00-175.00 (score 53)
    Fix: Allow natural arm fold around the body.
    Drill: Finish-wrap rehearsal drill: 2 x 8 reps.
  ✗ deceleration: 22.83 vs target 10.00-20.00 (score 35)
    Fix: Decelerate smoothly after release.
    Drill: Three-quarter finish hold drill: 8 reps."
Finish,90.0,1.0,231,"FINISH: 90/100 (EXCELLENT)
  ✗ symmetry: 6.55 vs target 0.00-6.00 (score 50)
    Fix: Hold a controlled, symmetric finish position.
    Drill: Count-to-two finish freeze drill: 10 reps."
Overall,81.91755138158025,1.0,-1,"OVERALL: 81.9/100 (raw=81.9, finish_rotation_penalty=0.0)"
