spine_angle,spine_lateral_tilt,shoulder_rotation,hip_rotation,x_factor,lead_arm_angle,trail_elbow_angle,wrist_hinge,lead_knee_flex,trail_knee_flex,stance_width,shoulder_width,stance_width_ratio,head_lateral,head_vertical,frame
-2.489552921999156,7.125016344494429,172.8749836510982,180.0,7.125016348901795,151.60001367397211,163.97102168313324,160.34617591496777,176.00195787881344,175.7026133140835,22.02271554554524,16.1245154965971,1.3657908379656418,0.0,0.0,0
-2.436648246810131,11.3099324666746,168.6900675259798,180.0,11.3099324740202,161.87813974201464,154.14226818493975,175.4260786449105,179.55813880407177,176.00195787881344,22.02271554554524,15.297058540778355,1.439669951738837,0.0,0.0,1
-2.436648246810131,10.61965526966882,169.38034472384487,180.0,10.619655276155129,157.75097633542237,157.83365416987795,172.87498358003162,176.73796649660204,176.64210754545172,22.0,16.278820596099706,1.351449256204504,0.0,0.0,2
-1.169139327907419,-44.99999985676055,-135.0,-135.0,0.0,169.6951535111012,170.53767777313567,169.69515346076946,169.695153522944,168.74108779047774,19.235384061671343,2.8284271247461903,6.8007352303234905,0.0,0.0,3
0.0,5.194428903038431,174.8055710922652,180.0,5.194428907734789,175.23635826848962,173.51692627863812,175.23635816652916,179.8639051948354,173.99099402826022,11.180339887498949,11.045361017187261,1.0122204118072236,0.0,0.0,4
-1.169139327907419,8.130102348426401,171.86989764584402,-173.6598082540901,345.52970589993413,169.6951535111012,157.83365416987795,178.99491342187645,176.46770539323427,174.12034790286805,20.223748416156685,14.142135623730951,1.4300349635963217,0.0,0.0,5
1.169139327907419,8.130102348426401,171.86989764584402,-171.86989764584402,343.73979529168804,164.74488128378107,153.43494881635186,164.74488126009098,176.59355622212766,173.8897785973202,14.317821063276353,14.142135623730951,1.0124228358499383,0.0,0.0,6
-1.193489423982035,7.125016344494429,172.8749836510982,180.0,7.125016348901795,165.96375651883898,156.09794958227351,177.2736888153241,179.55813880407177,177.0839685451519,22.02271554554524,16.1245154965971,1.3657908379656418,0.0,0.0,7
-1.169139327907419,7.594643363587447,172.40535663140858,-172.8749836510982,345.2803402825068,171.7872197904612,159.62356477790047,175.60129450218685,176.46770539323427,179.51030421589246,19.4164878389476,15.132745950421556,1.2830776311007805,0.0,0.0,8
0.0,10.61965526966882,169.38034472384487,180.0,10.619655276155129,171.2538377185683,172.99873241542443,155.05609471059978,178.66778008248536,177.0839685451519,21.02379604162864,16.278820596099706,1.2914815237751918,0.0,0.0,9
0.0,7.125016344494429,172.8749836510982,180.0,7.125016348901795,167.005383194791,156.09794958227351,167.00538316155973,178.78112469326538,173.48019823411175,22.02271554554524,16.1245154965971,1.3657908379656418,0.0,0.0,10
-1.2188752351312977,10.61965526966882,169.38034472384487,180.0,10.619655276155129,167.78428085253614,148.39249774866815,174.09385879124346,177.0839685451519,177.0839685451519,23.0,16.278820596099706,1.412878767850163,0.0,0.0,11
-2.3859440303888126,11.3099324666746,168.6900675259798,-173.6598082540901,342.3498757800699,171.2025892682313,157.83365416987795,170.36246182430557,178.522785744866,176.4438188797517,22.02271554554524,15.297058540778355,1.439669951738837,0.0,0.0,12
0.0,7.125016344494429,172.8749836510982,180.0,7.125016348901795,179.05043295260418,159.62356477790047,158.19859048704927,179.35985018724543,176.4438188797517,23.0,16.1245154965971,1.426399446891282,0.0,0.0,13
-1.169139327907419,10.61965526966882,169.38034472384487,180.0,10.619655276155129,166.85513236814293,159.62356477790047,153.4349488078494,173.93821119544475,175.0302592540521,23.08679276123039,16.278820596099706,1.4182104047869244,0.0,0.0,14
-2.3859440303888126,7.594643363587447,172.40535663140858,180.0,7.59464336859142,144.27260177152797,159.98850111276943,175.23635811894763,178.1523896862839,177.0839685451519,23.0,15.132745950421556,1.5198827800423396,0.0,0.0,15
-1.2188752351312977,10.61965526966882,169.38034472384487,180.0,10.619655276155129,158.25922093734053,155.78824568123093,171.2538376666579,178.6980472558204,177.0839685451519,23.021728866442675,16.278820596099706,1.4142135615043505,0.0,0.0,16
-1.2188752351312977,10.61965526966882,169.38034472384487,180.0,10.619655276155129,153.97040780235747,157.83365416987795,173.55839981933056,179.51030421589246,177.0839685451519,22.02271554554524,16.278820596099706,1.3528446610741127,0.0,0.0,17
-1.193489423982035,7.125016344494429,172.8749836510982,180.0,7.125016348901795,176.18592512487476,157.5205655955438,134.99999999035376,176.00195787881344,177.0839685451519,23.0,16.1245154965971,1.426399446891282,0.0,0.0,18
-2.3859440303888126,7.125016344494429,172.8749836510982,180.0,7.125016348901795,170.53767777313567,161.77884039668666,165.9637564950168,177.8094260950659,179.51030421589246,21.02379604162864,16.1245154965971,1.3038404802319223,0.0,0.0,19
-2.3859440303888126,7.594643363587447,172.40535663140858,180.0,7.59464336859142,164.4155988196347,157.83365416987795,175.60129450218685,179.55813880407177,177.0839685451519,22.02271554554524,15.132745950421556,1.4553020055410846,0.0,0.0,20
-2.3859440303888126,7.594643363587447,172.40535663140858,180.0,7.59464336859142,158.81165424323038,161.77884039668666,170.04937325561454,176.46770539323427,177.0839685451519,21.095023109728988,15.132745950421556,1.3939983638727085,0.0,0.0,21
-2.2906100426385296,14.931417168627881,165.06858282186246,180.0,14.931417178137536,157.16634581383155,159.98850111276943,173.08877280987605,179.068443306442,176.4438188797517,22.02271554554524,15.524174696260024,1.4186078140865497,0.0,0.0,22
-1.1457628381751033,7.125016344494429,172.8749836510982,180.0,7.125016348901795,167.16822094384432,156.09794958227351,172.77568424279818,176.4438188797517,177.36756509524147,21.0,16.1245154965971,1.3023647123789965,0.0,0.0,23
-2.3859440303888126,7.594643363587447,172.40535663140858,180.0,7.59464336859142,159.41073983193766,159.62356477790047,172.4053565604171,177.8094260950659,177.0839685451519,21.0,15.132745950421556,1.3877190600386577,0.0,0.0,24
-2.3859440303888126,11.3099324666746,168.6900675259798,-173.6598082540901,342.3498757800699,171.86989762693736,153.43494881580438,165.9637564950168,179.068443306442,176.00195787881344,22.02271554554524,15.297058540778355,1.439669951738837,0.0,0.0,25
-1.2188752351312977,7.125016344494429,172.8749836510982,-173.6598082540901,346.5347919051883,179.99942122521423,157.83365416987795,179.99903152484583,175.29024567507057,179.55813880407177,22.02271554554524,16.1245154965971,1.3657908379656418,0.0,0.0,26
