spine_angle,spine_lateral_tilt,shoulder_rotation,hip_rotation,x_factor,lead_arm_angle,trail_elbow_angle,wrist_hinge,lead_knee_flex,trail_knee_flex,stance_width,shoulder_width,stance_width_ratio,head_lateral,head_vertical,frame
-2.792702365713283,9.462322202863836,170.53767779197437,180.0,9.462322208025626,167.00538319376847,164.30220746931104,178.95837275112703,176.3645470180126,174.12034790286805,25.019992006393608,18.24828759089466,1.3710871153283968,0.0,0.0,0
-4.1849161251184155,6.709836803845959,173.29016319224309,174.28940686250036,0.9992436702572718,162.89727102041647,157.3801350438229,162.8972709967213,179.35985018724543,176.00195787881344,25.079872407968907,17.11724276862369,1.465181789633146,0.0,0.0,1
-4.289153328819018,10.007979795673307,169.9920201985587,174.28940686250036,4.297386663941666,161.5650511673716,153.43494881503787,175.60129450218685,179.35985018724543,175.29024567507057,25.019992006393608,17.26267650163207,1.4493692209046751,0.0,0.0,2
-4.1849161251184155,10.007979795673307,169.9920201985587,180.0,10.007979801441309,161.5650511673716,159.95475056461137,161.56505114310576,178.1193217097543,170.48489495116277,24.020824298928627,17.26267650163207,1.3914889897138911,0.0,0.0,3
-2.8624052261117474,6.709836803845959,173.29016319224309,180.0,6.709836807756915,171.4040885412897,164.4155988196347,178.95837275112703,177.78524483178577,171.26544311108847,25.019992006393608,17.11724276862369,1.4616835392227425,0.0,0.0,4
-5.572197803963795,10.61965526966882,169.38034472384487,180.0,10.619655276155129,165.96375651883898,155.5560452108901,165.96375648575264,179.99956056112015,169.32105279493405,25.019992006393608,16.278820596099706,1.536965890331058,0.0,0.0,5
-5.440332031005506,7.125016344494429,172.8749836510982,180.0,7.125016348901795,165.96375651883898,155.55604521155882,179.99886537433352,179.99956056112015,169.32105279493405,25.019992006393608,16.1245154965971,1.5516740330062668,0.0,0.0,6
-4.085616779974877,7.125016344494429,172.8749836510982,180.0,7.125016348901795,165.96375651883898,159.6416619904538,165.96375648575264,175.26441694457768,170.48489495116277,24.020824298928627,16.1245154965971,1.489708282341933,0.0,0.0,7
-4.289153328819018,7.125016344494429,172.8749836510982,180.0,7.125016348901795,165.96375651883898,165.96375651817723,165.96375648575264,177.78524483178577,171.26544311108847,25.019992006393608,16.1245154965971,1.5516740330062668,0.0,0.0,8
-4.1849161251184155,7.125016344494429,172.8749836510982,-173.6598082540901,346.5347919051883,164.74488128378107,164.4155988196347,164.74488125087817,177.00469668060956,170.48489495116277,25.0,16.1245154965971,1.5504341814035674,0.0,0.0,9
-4.1849161251184155,10.61965526966882,169.38034472384487,180.0,10.619655276155129,165.96375651883898,155.5560452108901,165.96375647031232,178.49695701507656,170.48489495116277,25.019992006393608,16.278820596099706,1.536965890331058,0.0,0.0,10
-5.710593137499642,6.709836803845959,173.29016319224309,180.0,6.709836807756915,165.96375651883898,168.76305572192274,175.6012944545811,174.71875935426633,170.48489495116277,24.0,17.11724276862369,1.4020949699896537,0.0,0.0,11
-4.289153328819018,7.125016344494429,172.8749836510982,180.0,7.125016348901795,161.56505116642003,162.5972958556263,179.99886537433352,177.00469668060956,171.26544311108847,25.079872407968907,16.1245154965971,1.5553876578622075,0.0,0.0,12
-5.856013585428958,10.007979795673307,169.9920201985587,180.0,10.007979801441309,155.93127669031705,162.18111107335557,160.01689344444617,177.00469668060956,170.48489495116277,25.019992006393608,17.26267650163207,1.4493692209046751,0.0,0.0,13
