spine_angle,spine_lateral_tilt,shoulder_rotation,hip_rotation,hip_angle,x_factor,shoulder_rotation_3d,hip_rotation_3d,x_factor_3d,lead_arm_angle,trail_elbow_angle,arm_extension,wrist_hinge,wrist_angle,lag_angle,lead_knee_flex,trail_knee_flex,stance_width,shoulder_width,stance_width_ratio,head_lateral,head_vertical,head_displacement,frame
2.875453683985247,-0.5846305206455259,179.41536947929484,175.51539399045538,175.51539399045538,3.899975488839459,171.0003242016283,165.8000410285417,5.2002831730866035,163.5578975816626,174.40066066252905,163.5578975816626,178.6677801314431,178.6677801314431,178.6677801314431,177.0877338966199,175.69568507785007,139.60375263128353,99.2265325092675,1.4069195918357391,0.0,0.0,0.0,0
4.21694282916858,-0.5906572145857829,179.40934278535332,173.29016319224309,173.29016319224309,6.119179593110232,177.1695619239553,172.25849171824277,4.911070205712548,163.43327846038295,170.036561302574,163.43327846038295,179.9667072869738,179.9667072869738,179.9667072869738,177.2424827680108,176.34292726160803,141.43493637945969,97.12362836818446,1.4562361264833912,0.0,0.0,0.0,1
4.028263666485141,-1.7714697398515675,178.22853025996594,175.42607874009914,175.42607874009914,2.8024515198667928,177.36165041448868,174.9040613519565,2.457589062532179,164.46612314420747,171.21384195866415,164.46612314420747,176.18592516031626,176.18592516031626,176.18592516031626,176.30756284913107,175.0750065160121,138.3656062517772,97.14926224437546,1.4242579206569879,0.0,0.0,0.0,2
4.479460452350279,-2.981461219672183,177.0185387800178,175.51539399045538,175.51539399045538,1.5031447895624126,179.92659258206083,174.73635564821245,5.190236933848382,164.341583485056,173.37998145017886,164.341583485056,177.99580537509254,177.99580537509254,177.99580537509254,175.4528134042062,177.31864566752247,136.51272258465107,96.13019883399109,1.4200815584101356,0.0,0.0,0.0,3
5.364157762330049,-2.3859440301405646,177.6140559696112,176.56636963754949,176.56636963754949,1.0476863320617156,173.9712530845818,170.6995538132595,3.2716992713222908,164.7915160302373,173.32850277625468,164.7915160302373,173.99291949451577,173.99291949451577,173.99291949451577,175.90271639415664,176.6890584845714,135.48062811482436,96.61673448681388,1.4022480558923474,0.0,0.0,0.0,4
5.026967816065013,-1.7899106080597418,178.21008939175394,176.49646835521557,176.49646835521557,1.7136210365383704,175.81534261991143,169.99663494145184,5.818707678459589,161.63193574522288,172.61794385160619,161.63193574522288,169.32394015307997,169.32394015307997,169.32394015307997,174.82434127870144,176.04132292686725,134.26204012119123,96.30335370740514,1.3941574715577714,0.0,0.0,0.0,5
5.31454566994475,-3.5035316444278455,176.49646835521557,174.28940686250036,174.28940686250036,2.207061492715212,176.16246260899746,173.92738789858535,2.235074710412107,163.30360177101429,171.64365546141562,163.30360177101429,169.14643265543694,169.14643265543694,169.14643265543694,176.21409510250703,176.69468149091233,135.33837297170598,98.40331697300292,1.3753436075237466,0.0,0.0,0.0,6
4.606297850641857,-1.7714697398515675,178.22853025996594,175.2363583092738,175.2363583092738,2.992171950692125,179.71363297280686,179.18330627206547,0.5303267007413979,162.85347232723734,168.7336565325307,162.85347232723734,163.450281777584,163.450281777584,163.450281777584,176.30756284913107,175.95769880027112,135.46765147188998,97.04759165089519,1.3958888536383531,0.0,0.0,0.0,7
5.414702070955664,-3.5035316444278455,176.49646835521557,174.28940686250036,174.28940686250036,2.207061492715212,179.58907498700626,178.77558764854356,0.8134873384626928,163.96677771875187,170.8760185164788,163.96677771875187,161.4265443236851,161.4265443236851,161.4265443236851,176.713245140118,175.6084691722208,135.31630350889162,98.18601745021391,1.3781626652055965,0.0,0.0,0.0,8
4.741789754519062,-3.539559168185978,176.46044083145006,174.17365797044425,174.17365797044425,2.286782861005804,178.31869301831102,177.4360571190939,0.8826358992171208,165.70251333704513,168.3904971123163,165.70251333704513,164.98256458222716,164.98256458222716,164.98256458222716,175.65058543776823,174.6078431140239,134.98926274222435,97.22708806327356,1.3883915009415069,0.0,0.0,0.0,9
