spine_angle,spine_lateral_tilt,shoulder_rotation,hip_rotation,x_factor,lead_arm_angle,trail_elbow_angle,wrist_hinge,lead_knee_flex,trail_knee_flex,stance_width,shoulder_width,stance_width_ratio,head_lateral,head_vertical,frame
25.016893478100023,44.99999971352111,45.0,161.565051177078,116.565051177078,152.60262316404817,162.89727102334177,169.9920201045188,163.2619703365029,161.84729411062662,5.656854249492381,1.4142135623730951,3.999999971715729,0.0,0.0,0
25.42687416958981,63.434948593738895,116.56505117707799,153.434948822922,36.869897645844006,164.50515139100185,170.0419293892711,176.0548136280624,155.64107896241111,161.38893765259206,5.656854249492381,2.23606797749979,2.5298221168209953,0.0,0.0,1
26.952178931228943,44.99999971352111,135.0,180.0,45.0,156.45339963869873,172.23483396580517,163.77980627001276,155.64107896241111,159.92232206169658,6.4031242374328485,1.4142135623730951,4.527692537053087,0.0,0.0,2
25.387906291095927,44.99999971352111,135.0,180.0,45.0,160.14478562377,164.05460409120698,179.99895392657865,162.76548554059832,159.5997906027707,6.4031242374328485,1.4142135623730951,4.527692537053087,0.0,0.0,3
26.17528998175993,44.99999971352111,135.0,180.0,45.0,160.14478562377,172.23483396580517,179.99895392657865,157.94771803763044,159.5997906027707,5.656854249492381,1.4142135623730951,3.999999971715729,0.0,0.0,4
25.016893478100023,44.99999971352111,135.0,161.565051177078,26.565051177078004,160.14478562377,172.23483396580517,179.99895392657865,162.76548554059832,159.14143414473438,6.4031242374328485,1.4142135623730951,4.527692537053087,0.0,0.0,5
26.56505117707799,44.99999971352111,135.0,161.565051177078,26.565051177078004,160.14478562377,172.23483396580517,179.99895392657865,155.64107896241111,156.87347960910924,6.4031242374328485,1.4142135623730951,4.527692537053087,0.0,0.0,6
25.387906291095927,44.99999971352111,135.0,180.0,45.0,167.38811484199005,172.23483396580517,176.0548136280624,160.3038182980034,159.5997906027707,5.656854249492381,1.4142135623730951,3.999999971715729,0.0,0.0,7
25.016893478100023,44.99999971352111,135.0,161.565051177078,26.565051177078004,160.55996516431972,170.8376529401371,175.23635821411085,157.94771803763044,159.4855488030497,7.0710678118654755,1.4142135623730951,4.999999964644661,0.0,0.0,8
26.17528998175993,44.99999971352111,135.0,180.0,45.0,167.38811484199005,172.23483396580517,176.0548136280624,157.94771803763044,157.4139897962658,6.4031242374328485,1.4142135623730951,4.527692537053087,0.0,0.0,9
26.17528998175993,44.99999971352111,135.0,180.0,45.0,167.38811484199005,172.23483396580517,176.0548136280624,162.76548554059832,157.7581044545774,7.0710678118654755,1.4142135623730951,4.999999964644661,0.0,0.0,10
26.17528998175993,44.99999971352111,135.0,180.0,45.0,167.38811484199005,172.23483396580517,176.0548136280624,157.94771803763044,157.7581044545774,7.0710678118654755,1.4142135623730951,4.999999964644661,0.0,0.0,11
25.016893478100023,89.99999942704221,90.0,153.434948822922,63.434948822921996,170.6206549518685,172.23483396580517,176.0548136280624,160.4093852803244,159.4855488030497,7.0710678118654755,1.0,7.071067741154798,0.0,0.0,12
24.655898744081615,0.0,0.0,153.434948822922,153.434948822922,163.15068857782848,170.0419293892711,170.7538871736491,157.94771803763044,154.65382405613553,5.656854249492381,0.0,565685424.9492381,0.0,0.0,13
24.655898744081615,0.0,0.0,153.434948822922,153.434948822922,161.5650511680187,170.0419293892711,179.99914588448584,157.94771803763044,159.4855488030497,6.4031242374328485,0.0,640312423.7432848,0.0,0.0,14
25.016893478100023,0.0,0.0,180.0,180.0,161.5650511680187,170.0419293892711,179.99914588448584,153.20667999074706,159.94390526108452,6.4031242374328485,0.0,640312423.7432848,0.0,0.0,15
25.016893478100023,89.99999942704221,90.0,153.434948822922,63.434948822921996,161.5650511680187,170.8376529401371,171.86989759857744,157.94771803763044,159.4855488030497,6.4031242374328485,1.0,6.403124173401607,0.0,0.0,16
24.22774531795417,44.99999971352111,45.0,153.434948822922,108.434948822922,169.380344708202,164.05460409120698,179.99895392657865,157.94771803763044,155.07822947553214,6.4031242374328485,1.4142135623730951,4.527692537053087,0.0,0.0,17
25.016893478100023,0.0,0.0,180.0,180.0,173.89390612794585,163.44292861723088,174.47245975329488,155.64107896241111,159.94390526108452,7.0710678118654755,0.0,707106781.1865475,0.0,0.0,18
23.875280853927517,0.0,0.0,153.434948822922,153.434948822922,167.4711922791961,166.80938927849581,179.99895392657865,155.64107896241111,159.4855488030497,7.0710678118654755,1.0,7.071067741154798,0.0,0.0,19
23.875280853927517,0.0,0.0,135.0,135.0,165.42578379129742,170.3541557302518,173.19094974927214,153.43494882087217,161.79151552669785,6.4031242374328485,2.0,3.2015621027086136,0.0,0.0,20
23.875280853927517,0.0,0.0,135.0,135.0,160.36321810552542,163.5112462866845,176.3086138706065,153.20667999074706,157.3461840112056,6.4031242374328485,2.0,3.2015621027086136,0.0,0.0,21
24.22774531795417,44.99999971352111,45.0,153.434948822922,108.434948822922,162.00919560154,165.84451469757653,177.95459122481637,153.6101647258533,155.07822947553214,5.656854249492381,1.4142135623730951,3.999999971715729,0.0,0.0,22
