phase,score,confidence,key_frame,feedback
Address,96.93858825526222,1.0,47,"ADDRESS: 97/100 (EXCELLENT)
  ✓ No critical issues detected in this phase."
Takeaway,99.82532057537131,1.0,61,"TAKEAWAY: 100/100 (EXCELLENT)
  ✓ No critical issues detected in this phase."
Mid-backswing,89.93957520291892,1.0,65,"MID-BACKSWING: 90/100 (EXCELLENT)
  ✗ shaft_plane: 141.41 vs target 155.00-180.00 (score 50)
    Fix: Keep lead arm structure and shaft on a repeatable plane.
    Drill: Pump-to-top drill with mirror feedback: 8 reps."
Top,64.02701744770089,1.0,75,"TOP: 64/100 (ACCEPTABLE)
  ✗ coil: 179.76 vs target 170.00-185.00 (score 56)
    Fix: Reach a full but balanced top turn.
    Drill: Top-position hold drill: 6 reps x 3s hold.
  ✗ posture: -20.37 vs target -8.00-12.00 (score 47)
    Fix: Maintain spine posture at the top without standing up.
    Drill: Top freeze with posture check: 8 reps.
  ✗ wrist_angle: 128.93 vs target 130.00-180.00 (score 50)
    Fix: Preserve wrist set at the top into transition.
    Drill: Top-to-transition pump drill: 10 reps."
Mid-downswing,89.95884528028827,1.0,80,"MID-DOWNSWING: 90/100 (EXCELLENT)
  ✗ kinematic_sequence: score 50
    Fix: Start down with lower body, then torso, then arms.
    Drill: Step-through sequencing drill: 2 x 8 reps."
Impact,36.27975124111127,0.8,84,"IMPACT: 36/100 (POOR)
  ✗ x_factor_unwind: 2.87 vs target 0.00-18.00 (score 1)
    Fix: Unwind through impact with chest and hips synced.
    Drill: Slow-motion impact checkpoints: 10 reps."
Follow-through,94.93616338441815,1.0,86,"FOLLOW-THROUGH: 95/100 (EXCELLENT)
  ✗ deceleration: 6.72 vs target 10.00-20.00 (score 50)
    Fix: Decelerate smoothly after release.
    Drill: Three-quarter finish hold drill: 8 reps."
Finish,84.26800807013224,1.0,162,"FINISH: 84/100 (GOOD)
  ✗ symmetry: 23.05 vs target 0.00-6.00 (score 34)
    Fix: Hold a controlled, symmetric finish position.
    Drill: Count-to-two finish freeze drill: 10 reps.
  ✗ rotation: 177.42 vs target 160.00-175.00 (score 88)
    Fix: Complete body rotation fully toward target.
    Drill: Step-and-turn finish drill: 2 x 8 reps."
Overall,73.45731558607915,1.0,-1,"OVERALL: 73.5/100 (raw=73.5, finish_rotation_penalty=0.0)"
