spine_angle,spine_lateral_tilt,shoulder_rotation,hip_rotation,hip_angle,x_factor,shoulder_rotation_3d,hip_rotation_3d,x_factor_3d,lead_arm_angle,trail_elbow_angle,arm_extension,wrist_hinge,wrist_angle,lag_angle,lead_knee_flex,trail_knee_flex,stance_width,shoulder_width,stance_width_ratio,head_lateral,head_vertical,head_displacement,frame
4.271422017383911,7.125016348020325,172.8749836510982,178.8542371618249,178.8542371618249,5.979253510726693,145.53130519964617,150.84310127420972,5.311796074563546,177.50645319421167,165.77403610083124,177.50645319421167,169.6663262723321,169.6663262723321,169.6663262723321,176.32373022457537,174.64039055897092,102.1430654657746,97.55000006592448,1.0470842171837549,0.0,0.0,0.0,0
4.12012191251714,4.879273782414566,175.1207262169933,178.8308606720926,178.8308606720926,3.7101344550993076,142.749188898503,141.21382264374517,1.5353662547578324,169.9820655250191,167.54463660779516,169.9820655250191,174.6521958810344,174.6521958810344,174.6521958810344,179.1346190674475,172.2005398860429,107.53113323611642,103.25347857960955,1.0414286734445897,0.0,0.0,0.0,1
3.9115718125286625,5.505477857319111,174.49452214202168,180.0,180.0,5.50547785797832,142.03374059877584,143.71087566975083,1.6771350709749981,171.3474582081496,169.96118774069646,171.3474582081496,170.06012926538693,170.06012926538693,170.06012926538693,178.75729214621194,173.35316190688883,103.68495829166498,105.58360570388085,0.9820175925099492,0.0,0.0,0.0,2
4.19090752732528,4.763641690161688,175.2363583092738,178.8308606720926,178.8308606720926,3.594502362818787,146.58501052406223,146.454669723241,0.1303408008212159,171.84974436433643,168.52882279304404,171.84974436433643,169.23019556789728,169.23019556789728,169.23019556789728,179.94501840893972,172.06758043011126,104.66887689122953,100.87765958729979,1.0375823280304495,0.0,0.0,0.0,3
4.1375935841441045,4.134671373239998,175.8653286262636,178.8542371618249,178.8542371618249,2.9889085355613076,142.08309253179635,141.70472226713846,0.3783702646578888,170.31121343899284,166.77325901245553,170.31121343899284,168.69006752419625,168.69006752419625,168.69006752419625,179.3094816764561,172.1810840352288,105.15312174174565,105.3803634382708,0.9978436048321593,0.0,0.0,0.0,4
4.361572645020596,5.000644596936523,174.99935540244155,178.8542371618249,178.8542371618249,3.854881759383346,136.57239537944187,137.66688744103513,1.0944920615932574,171.0235794643608,168.28652479538914,171.0235794643608,176.44557977410824,176.44557977410824,176.44557977410824,179.8754441299203,171.6430648425818,107.9418486175478,110.37807109994571,0.9779283831661524,0.0,0.0,0.0,5
4.172984476079507,4.8207660775145795,175.17923392190735,180.0,180.0,4.820766078092646,139.45500257442947,139.2225057403356,0.23249683409386535,171.24116261425942,168.51433922347783,171.24116261425942,174.20720350171058,174.20720350171058,174.20720350171058,179.63536658331358,172.54773858742476,107.85695165686727,109.44959494313107,0.9854486140680027,0.0,0.0,0.0,6
3.9115718125286625,4.879273782414566,175.1207262169933,178.8542371618249,178.8542371618249,3.7335109448316075,139.53179379021017,142.15308897909438,2.621295188884204,169.34315175245993,165.51451502469214,169.34315175245993,172.152140579219,172.152140579219,172.152140579219,179.1489258090248,171.6969497703875,103.23499676774973,108.01312996294043,0.9557634038899927,0.0,0.0,0.0,7
4.455602833326316,5.64054943146495,174.3594505678432,178.8308606720926,178.8308606720926,4.471410104249401,138.81335617464325,139.98500595857908,1.171649783935834,175.07672942728837,168.92399355409128,175.07672942728837,176.35911757987313,176.35911757987313,176.35911757987313,178.91266616976705,174.03478239219274,105.0230292874728,107.92830911336401,0.9730813920880533,0.0,0.0,0.0,8
4.622370241684238,4.2891533282848755,175.71084667118097,178.8308606720926,178.8308606720926,3.120014000911624,138.67675795849922,139.95134860969594,1.2745906511967178,175.16724401145885,167.236786551676,175.16724401145885,171.27830219902182,171.27830219902182,171.27830219902182,178.43806179642746,172.93789225237612,104.89803497320928,106.69399307160734,0.9831672050457013,0.0,0.0,0.0,9
4.361572645020596,4.879273782414566,175.1207262169933,178.8542371618249,178.8542371618249,3.7335109448316075,138.5962221380279,139.64295139497037,1.0467292569424558,173.55015518531988,166.50426671878213,173.55015518531988,176.59990847144724,176.59990847144724,176.59990847144724,177.85049716924428,172.3691808630444,105.31159759931,109.54737580825962,0.9613338230394782,0.0,0.0,0.0,10
4.622370241684238,4.184916124609874,175.8150838748816,178.8308606720926,178.8308606720926,3.0157767972110037,138.98637537259805,137.65622937227968,1.330146000318365,170.57633108062788,166.56569577420711,170.57633108062788,171.58362560974132,171.58362560974132,171.58362560974132,177.69367700816443,172.72707312575213,107.07879596563595,108.83904029142106,0.9838270869449947,0.0,0.0,0.0,11
4.380060455063662,4.184916124609874,175.8150838748816,178.8542371618249,178.8542371618249,3.0391532869433036,143.94621715115494,140.67846682811702,3.267750323037916,171.1822925757093,168.26979227360368,171.1822925757093,171.71310105380832,171.71310105380832,171.71310105380832,177.77271924736516,173.68541062322421,107.75373035165845,101.6041044723484,1.060525368543339,0.0,0.0,0.0,12
4.602868266285944,2.7263109935821945,177.27368900609375,177.75425743410491,177.75425743410491,0.4805684280111677,145.6940293116875,142.6897441311952,3.004285180492303,170.59071587644348,166.411370702485,170.59071587644348,162.74709003183642,162.74709003183642,162.74709003183642,178.68889081218805,172.84849461903556,106.48360572817055,101.76868425568337,1.046329786972367,0.0,0.0,0.0,13
3.5468536574996463,2.7263109935821945,177.27368900609375,177.75425743410491,177.75425743410491,0.4805684280111677,142.5926640635901,140.4927450287185,2.09991903487159,169.68659667135336,169.06005357879494,169.68659667135336,161.1526936291324,161.1526936291324,161.1526936291324,179.924312051298,174.44915711272242,107.34849285139578,105.82421200963505,1.0144038949373695,0.0,0.0,0.0,14
