spine_angle,spine_lateral_tilt,shoulder_rotation,hip_rotation,hip_angle,x_factor,shoulder_rotation_3d,hip_rotation_3d,x_factor_3d,lead_arm_angle,trail_elbow_angle,arm_extension,wrist_hinge,wrist_angle,lag_angle,lead_knee_flex,trail_knee_flex,stance_width,shoulder_width,stance_width_ratio,head_lateral,head_vertical,head_displacement,frame
5.124923345979052,5.97432328579096,174.0256767135194,177.27368900609375,177.27368900609375,3.2480122925743444,144.32962803991484,140.19691401872052,4.132714021194317,172.63323074100182,172.0903148090121,172.63323074100182,178.23372950230345,178.23372950230345,178.23372950230345,176.9331189755831,179.81684947694515,98.65610545743507,106.24300284429027,0.9285892040602388,0.0,0.0,0.0,0
4.702055423316216,1.231977402507298,178.76802259736027,178.8542371618249,178.8542371618249,0.08621456446462616,137.9381852549205,137.87524462359656,0.06294063132395422,172.63473622163824,161.15725892027604,172.63473622163824,166.85919418298613,166.85919418298613,166.85919418298613,176.41014663480428,175.8455087170122,106.3694661667481,125.28156725791864,0.8490432270796358,0.0,0.0,0.0,1
5.379701599125408,1.2453642666330245,178.75463573323165,178.8308606720926,178.8308606720926,0.07622493886094617,141.04273505153535,141.5500451609664,0.5073101094310459,174.0795882932899,164.7448812966278,174.0795882932899,171.26690881667724,171.26690881667724,171.26690881667724,179.94192238254578,177.62275792753368,107.10731634260247,118.32735794130238,0.905177958817288,0.0,0.0,0.0,2
5.10216525235819,3.179830119511645,176.82016988013575,178.80651057601798,178.80651057601798,1.9863406958822338,136.30552662251043,136.46653097357301,0.16100435106258715,169.25631465508954,164.0973063673818,169.25631465508954,169.15969454358526,169.15969454358526,169.15969454358526,178.14777464150038,177.0805815698252,108.73310135270273,124.57589233547188,0.8728261889641202,0.0,0.0,0.0,3
5.3321588816595575,3.179830119511645,176.82016988013575,177.6626941408762,177.6626941408762,0.8425242607404471,132.9534065822715,133.13629866943688,0.18289208716538496,171.10556890301885,161.14886639365452,171.10556890301885,178.88471361832083,178.88471361832083,178.88471361832083,178.14777464150038,176.1563034644075,112.8839382181427,132.1749577592081,0.8540493609632951,0.0,0.0,0.0,4
5.194428907734806,3.772283608966498,176.22771639062017,178.75463573323165,178.75463573323165,2.526919342611478,138.95106017058575,137.77456204670906,1.1764981238766836,177.62208021134506,169.9725687495201,177.62208021134506,165.68128168133498,165.68128168133498,165.68128168133498,177.4628048224776,176.82457115286948,108.47979092461905,120.81490232045972,0.8979007459518448,0.0,0.0,0.0,5
4.533791145984557,4.447384849598319,175.5526151499095,177.6140559696112,177.6140559696112,2.061440819701687,134.23105322598127,135.63597018679565,1.4049169608143757,172.59338804979893,165.5851176613393,172.59338804979893,178.77162374776165,178.77162374776165,178.77162374776165,179.49472747885505,177.42526478771364,107.37979047659876,129.21210208201742,0.8310350867918629,0.0,0.0,0.0,6
5.836628524869507,3.144957464353116,176.85504253530198,180.0,180.0,3.144957464698024,138.51233162023485,138.38582377620708,0.1265078440277705,177.1751298474989,168.44394433775844,177.1751298474989,155.55604521896984,155.55604521896984,155.55604521896984,178.87436514590118,179.08312123727288,104.65754041851629,121.58223570112315,0.8607963145798735,0.0,0.0,0.0,7
5.013113755035808,2.5733594628880705,177.4266405368232,180.0,180.0,2.573359463176814,137.13526250281717,136.51942820927502,0.6158342935421501,176.48018343316883,171.17769149143723,176.48018343316883,151.42724732337317,151.42724732337317,151.42724732337317,177.82629976188636,178.59425073704435,107.06570787619509,121.49103642188885,0.8812642563652753,0.0,0.0,0.0,8
4.681878236398962,3.215483991387678,176.7845160082518,176.26860300083956,176.26860300083956,0.5159130074122515,133.72412197399515,133.83098108031032,0.10685910631517004,172.38778206808573,172.34464465659815,172.38778206808573,176.48345249716596,176.48345249716596,176.48345249716596,178.39971247416324,178.57973445165257,105.37152570279453,128.8610873591397,0.8177140815283034,0.0,0.0,0.0,9
